city,zpid,zipcode,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms
austin,83817227,78732,8712.0,3118,4.0,4
del valle,70342345,78617,5837.0,1350,2.0,3
austin,58301197,78724,8760.0,2160,4.0,6
austin,145657207,78725,5793.0,1653,3.0,3
austin,111965420,78737,21780.0,2855,3.0,4
austin,89459969,78730,22215.6,4266,6.0,5
austin,29363323,78750,9583.0,3423,4.0,5
austin,89657213,78717,12196.8,1914,2.0,4
austin,145656704,78725,5749.0,1225,2.0,3
austin,29336820,78733,11325.6,3490,4.0,4
del valle,70345844,78617,4268.0,1448,2.0,4
austin,28591920,78737,87120.0,3258,3.0,4
austin,2090138075,78744,7274.0,1737,2.0,3
del valle,70342344,78617,5837.0,1295,2.0,3
austin,125746319,78733,11325.6,2779,3.0,3
austin,29343473,78746,13503.6,2435,3.0,4
austin,83826719,78732,7492.0,2682,3.0,3
austin,29368367,78759,12196.8,3119,4.0,5
austin,119811212,78717,5662.0,2220,3.0,3
austin,29355996,78730,72745.2,4032,4.0,4
del valle,80098843,78617,4356.0,1330,2.0,3
austin,29375866,78750,16117.2,3150,4.0,5
austin,83821706,78732,8973.0,2946,4.0,4
austin,145655493,78744,5662.0,1739,2.0,4
del valle,70341841,78617,6795.0,2688,3.0,3
austin,29343816,78733,17424.0,2000,2.0,4
austin,64857865,78726,9496.0,4006,4.0,5
del valle,70345835,78617,4965.0,1091,1.0,3
austin,29336816,78733,11325.6,3498,3.5,5
austin,89550915,78739,10193.0,3692,4.0,5
austin,80104819,78730,9931.0,1823,3.0,2
austin,70352478,78732,21344.4,4749,4.0,4
austin,29336815,78733,12632.4,3420,4.0,5
austin,60135188,78725,5314.0,1371,2.0,3
austin,29370363,78750,10018.0,4060,5.0,5
austin,124904977,78732,17859.6,2326,0.0,3
del valle,29470332,78617,6098.0,1178,2.0,3
austin,29342206,78746,22215.6,2885,4.0,4
austin,29343813,78733,17859.6,2131,3.0,3
austin,80081913,78737,12196.8,2739,3.0,4
austin,83828998,78724,7056.0,1318,2.0,3
austin,89656195,78717,6577.0,2323,3.0,4
austin,2102202682,78725,6098.0,1110,2.0,3
del valle,70345827,78617,5967.0,1458,2.0,4
austin,29550362,78750,25700.4,2400,3.0,4
austin,83124812,78732,12196.8,4407,4.0,5
austin,119629407,78737,435.0,1753,2.0,3
austin,29344698,78746,21780.0,2945,3.0,4
austin,29351312,78731,14374.8,3134,3.0,4
austin,80097164,78724,6534.0,2280,3.0,4
austin,29588860,78750,21780.0,2111,2.5,4
austin,58297811,78733,14810.4,4334,6.0,5
austin,63834696,78746,27442.8,5458,5.0,5
austin,58298811,78750,3571.0,2422,3.0,3
austin,120088690,78717,10105.0,2528,3.0,4
del valle,64650811,78617,6446.0,1586,3.0,3
austin,122188902,78737,10585.0,3208,3.5,4
austin,60138180,78725,5270.0,1655,3.0,3
austin,29375859,78750,13503.6,3020,3.0,3
austin,29342191,78746,19166.4,3225,4.0,4
del valle,29470310,78617,7361.0,1201,2.0,3
austin,83124810,78732,16988.4,4326,6.0,5
austin,96635187,78729,5706.0,2382,2.0,4
austin,29344687,78746,15681.6,3000,4.0,4
del valle,62576806,78617,8698.0,1326,2.0,3
austin,29363309,78750,11761.2,3456,4.0,4
austin,111719175,78717,7797.0,1864,2.0,3
austin,29375856,78750,14374.8,2400,2.0,3
del valle,63351795,78617,6011.0,1385,2.0,3
austin,2089988805,78730,43560.0,5411,4.0,5
austin,29370356,78750,9147.0,3335,4.0,4
austin,58297810,78733,12632.4,4552,4.0,4
austin,29363305,78750,22651.2,2428,3.0,3
austin,83823656,78724,5967.0,1532,2.0,3
austin,29372855,78750,12196.8,2500,3.0,3
austin,29343809,78733,56628.0,3226,4.0,4
austin,125232898,78737,18730.8,3545,5.0,4
austin,89546185,78732,7056.0,2258,2.0,3
austin,111373149,78724,4791.0,1847,3.0,3
austin,58298795,78750,7318.0,2387,3.0,3
austin,29344674,78746,8712.0,3448,5.0,5
austin,29336809,78733,13068.0,2688,4.0,4
austin,96642672,78729,5662.0,2687,4.0,3
austin,29351295,78731,16117.2,2451,3.0,4
austin,60135169,78725,6490.0,1780,2.0,3
austin,241930181,78732,43124.4,5637,4.0,6
austin,29336807,78733,9496.0,2984,4.0,4
austin,60135161,78725,5967.0,1558,2.0,3
austin,70333794,78730,45302.4,5267,4.0,4
austin,29566850,78750,9626.0,1728,2.0,3
austin,241930180,78732,43560.0,5514,5.0,6
austin,29343802,78733,22651.2,2536,0.0,0
austin,63834670,78730,16117.2,3375,3.0,3
del valle,64601258,78617,6098.0,1326,2.0,3
austin,119621889,78737,13503.6,3567,4.0,4
austin,2089111155,78724,5998.0,1338,2.0,3
austin,58298794,78750,6359.0,2323,2.0,4
austin,89549801,78733,46173.6,4557,5.0,5
austin,111962388,78737,20473.2,4164,4.0,5
austin,60138154,78725,5314.0,1875,3.0,3
austin,29374411,78750,15246.0,2348,2.0,3
austin,241933053,78744,6054.0,1844,2.0,3
del valle,80088255,78617,6011.0,1915,2.0,3
austin,29363287,78750,87991.2,5458,5.0,5
austin,83813675,78732,5749.0,2616,3.0,4
austin,83828801,78732,14810.4,4791,5.0,5
austin,241933052,78744,6098.0,2248,2.0,4
austin,63834666,78730,25264.8,4315,4.0,4
austin,88021164,78717,4965.0,1970,3.0,3
austin,243293382,78737,12632.4,2869,3.0,3
austin,70352673,78732,10541.0,3686,4.0,6
austin,29363284,78750,50965.2,3585,4.0,5
austin,121723161,78717,6534.0,3008,3.0,4
austin,70324280,78731,3920.0,1987,2.0,2
austin,83815370,78724,6229.0,1203,2.0,3
austin,29351779,78731,3963.0,1903,3.0,3
austin,29374345,78750,15681.6,4333,5.0,6
austin,83818169,78732,18295.2,3841,4.0,5
austin,241931382,78739,6795.0,1618,2.0,3
austin,80105149,78724,7840.0,2184,3.0,4
austin,29336798,78733,13503.6,2858,4.0,4
austin,29343476,78746,13503.6,3084,3.0,4
austin,2085531276,78730,54885.6,4628,5.0,4
austin,94642166,78732,107593.2,6082,5.0,4
austin,119628882,78737,11325.6,4025,4.0,5
austin,89548796,78732,8747.0,4150,4.0,5
austin,111372118,78724,6621.0,1252,2.0,3
austin,69812646,78724,5749.0,1457,2.0,3
austin,29363276,78750,11761.2,3654,4.0,5
austin,83830666,78732,9888.0,4287,4.0,5
austin,60138138,78725,5662.0,1278,1.0,3
austin,89658646,78717,6098.0,1770,2.0,4
austin,80084882,78737,17424.0,3650,4.0,4
austin,29368345,78759,11761.2,3202,3.0,4
austin,70352657,78732,10890.0,3338,4.0,4
austin,83824117,78724,5401.0,2043,3.0,4
austin,29375843,78750,16117.2,4152,4.0,4
austin,121720638,78717,6185.0,3098,4.0,4
austin,111962880,78737,12632.4,3490,3.0,4
austin,58298766,78750,4138.0,1700,3.0,3
austin,29390614,78725,41817.6,864,2.0,3
austin,124843624,78725,6194.0,1020,2.0,2
austin,29344640,78746,6098.0,2237,2.0,3
austin,29374343,78750,16117.2,3450,3.0,4
austin,83817288,78733,43560.0,4086,5.0,4
austin,96632633,78729,5749.0,2361,4.0,4
austin,80084380,78737,15681.6,6994,4.5,5
austin,29351764,78731,6969.0,2169,3.0,3
austin,29344625,78746,5662.0,3070,4.0,4
del valle,83826716,78617,6098.0,1745,3.0,4
austin,29375841,78750,14374.8,2971,3.0,4
austin,63357118,78724,5749.0,1326,2.0,3
austin,64760786,78733,13068.0,3373,4.0,4
austin,29363263,78750,14810.4,3175,3.0,4
austin,29374341,78750,14810.4,3651,4.0,5
del valle,70348711,78617,6969.0,2322,3.0,4
austin,70344611,78724,6969.0,1650,2.0,4
austin,29355995,78730,63597.6,3528,4.0,4
austin,145656536,78744,4791.0,1297,2.0,3
austin,29368341,78759,12632.4,3814,3.0,4
austin,79980150,78732,128502.0,4761,4.0,4
austin,89547475,78733,12632.4,3324,4.0,4
austin,70344601,78724,5749.0,1326,2.0,3
austin,88026632,78717,5415.0,2129,3.0,3
austin,83821607,78724,6534.0,1412,2.0,3
austin,29346478,78746,18730.8,900,1.0,1
austin,29376486,78726,8581.0,2460,3.0,3
austin,145658599,78725,6194.0,1100,2.0,2
del valle,70334702,78617,6011.0,2912,3.0,4
austin,120900784,78732,9975.0,3601,4.0,5
austin,241931375,78739,9713.0,3141,3.0,4
austin,111373603,78724,5445.0,1922,3.0,3
austin,29351759,78731,6141.0,1603,2.0,2
austin,29376340,78750,35719.2,4873,4.0,4
austin,29344612,78746,38768.4,8286,6.0,5
austin,94641643,78734,23522.4,300,2.0,2
austin,29370338,78759,17424.0,2142,2.0,3
austin,29343783,78733,38332.8,1379,2.0,3
austin,70326602,78724,9147.0,2070,3.0,3
austin,121722127,78717,5998.0,2386,3.0,3
austin,58300337,78726,8407.0,4160,3.0,4
del valle,145658189,78617,6185.0,2281,3.0,3
austin,83817756,78730,53578.8,5143,4.0,4
austin,251035529,78744,7165.0,2458,3.0,4
austin,80076872,78737,9583.0,2843,3.0,4
austin,29346603,78730,49658.4,2832,2.0,4
austin,145652601,78724,6011.0,1623,3.0,3
austin,124839587,78724,6403.0,1301,2.0,3
austin,29356252,78730,136342.8,4427,4.0,3
austin,29340828,78746,83635.2,7068,7.0,6
austin,83819142,78732,9539.0,3320,3.0,4
austin,29372336,78750,11761.2,2766,4.0,4
austin,29344597,78746,14374.8,2244,2.0,2
austin,111371135,78732,13068.0,4398,4.0,5
austin,29336773,78733,13068.0,3986,5.0,4
austin,111970996,78717,5488.0,2179,3.0,3
austin,124838251,78726,8276.0,2515,3.0,4
austin,70344587,78724,5749.0,1117,2.0,3
del valle,83831657,78617,4312.0,1992,3.0,4
austin,29344594,78746,25700.4,3593,5.0,5
austin,70326592,78724,6229.0,1784,3.0,3
austin,70344584,78724,5749.0,867,1.0,2
austin,29343489,78746,16988.4,3785,4.0,4
austin,145657523,78744,6011.0,1465,2.0,3
austin,88022108,78717,5096.0,1829,3.0,3
del valle,58311653,78617,5793.0,2035,3.0,3
austin,125903592,78730,17424.0,3821,4.0,4
austin,83833584,78724,7230.0,1915,2.0,3
austin,29346588,78746,26571.6,4169,4.0,5
del valle,124836616,78617,5532.0,1695,2.0,3
austin,29377331,78750,11325.6,2312,2.0,4
austin,29356245,78730,64468.8,3234,4.0,4
austin,241933019,78744,7710.0,2705,3.0,4
austin,125806578,78725,4356.0,1950,3.0,4
austin,29344587,78746,33541.2,4229,5.5,4
austin,64872828,78726,9104.0,3210,3.0,4
austin,80092865,78739,13068.0,4619,4.0,4
austin,29350245,78731,7797.0,3028,3.0,4
austin,70344565,78724,6926.0,1443,2.0,3
austin,29372826,78750,12196.8,2593,2.0,3
austin,80075865,78737,10890.0,2843,3.0,4
del valle,70356608,78617,5662.0,1036,1.0,3
austin,70344560,78724,6054.0,1952,3.0,4
austin,29346581,78746,47044.8,6673,7.0,6
austin,29372825,78750,12196.8,3070,3.0,4
austin,28593363,78737,218671.2,2135,2.0,3
austin,29347495,78730,158994.0,2835,3.0,4
austin,83821258,78732,10454.0,3522,4.0,4
del valle,80100595,78617,8363.0,2515,3.0,4
austin,121655053,78725,9147.0,1488,2.0,3
austin,29372821,78750,12196.8,3257,3.0,4
del valle,63228478,78617,4965.0,1278,2.0,3
austin,29361232,78750,9713.0,2409,2.0,3
austin,29346757,78733,18730.8,3026,4.0,4
austin,2082574040,78724,8799.0,2095,3.0,4
del valle,69809089,78617,6011.0,1915,2.0,4
austin,96637819,78729,5662.0,2624,4.0,4
austin,29343756,78733,20473.2,4100,5.0,5
austin,2142506230,78730,54450.0,4813,4.0,5
austin,119622361,78737,15681.6,3599,4.0,5
austin,80093540,78724,5924.0,1422,2.0,3
austin,64517755,78733,10890.0,2593,3.0,3
del valle,63838089,78617,5749.0,1589,3.0,3
austin,88016575,78717,8581.0,3245,4.0,5
austin,29375817,78750,13068.0,2381,3.0,4
austin,64884229,78730,127630.8,3563,5.0,4
austin,122187425,78737,10410.0,3063,3.0,4
austin,29372817,78750,20473.2,4107,4.0,4
austin,83826619,78732,11761.2,3160,4.0,4
austin,29356727,78730,48351.6,5462,6.0,5
del valle,83815079,78617,4965.0,1346,2.0,3
austin,83831530,78725,6194.0,1320,2.5,3
austin,29346751,78733,23522.4,2730,4.0,4
austin,119897068,78717,10890.0,2256,3.0,3
austin,29370316,78750,13503.6,3753,5.0,4
del valle,79977079,78617,5227.0,1429,2.0,3
austin,70344529,78724,6969.0,867,1.0,2
austin,241931358,78739,6969.0,2656,3.0,4
austin,241933017,78744,7230.0,1869,2.0,3
austin,29366816,78759,11325.6,2798,3.0,4
del valle,89546577,78617,7623.0,1833,3.0,3
manor,64751528,78653,87120.0,3800,6.0,3
austin,29344579,78746,204296.4,9210,7.0,6
austin,29356726,78730,8363.0,2897,3.0,4
austin,111373038,78724,11761.2,2428,3.0,4
austin,58300314,78726,7797.0,4136,3.0,5
austin,111960857,78737,12632.4,4161,4.0,4
austin,70356027,78725,4181.0,1252,2.0,3
austin,67011042,78717,6618.0,2129,3.0,3
austin,29343576,78730,28314.0,5015,5.0,4
austin,29336735,78733,13068.0,3758,4.0,4
austin,29554314,78750,10193.0,2102,3.0,4
del valle,83833074,78617,5401.0,1699,3.0,3
austin,2146313225,78730,53143.2,2439,4.0,4
austin,80098038,78724,5749.0,1762,2.0,4
austin,251034511,78744,9226.0,2825,3.0,3
austin,58298722,78750,12632.4,2101,3.0,3
austin,241931613,78732,14810.4,3614,4.0,4
austin,120898730,78732,14374.8,4056,4.0,4
austin,29370314,78750,12196.8,3137,3.0,4
austin,83823613,78732,7405.0,2171,2.0,3
austin,79981108,78739,10018.0,3465,5.0,4
del valle,241930567,78617,5662.0,1884,3.0,4
austin,120767540,78717,7405.0,1651,2.0,3
austin,2090533813,78726,14374.8,2016,2.0,2
austin,70326530,78724,6534.0,1780,3.0,3
austin,28594352,78737,47916.0,3712,4.0,5
austin,80087613,78732,5749.0,2069,2.0,3
austin,70326528,78724,6098.0,1627,3.0,3
austin,89410351,78737,14374.8,3442,4.0,4
austin,67011039,78717,6229.0,2302,3.0,3
austin,70326524,78724,5749.0,1445,3.0,2
austin,29460013,78725,7927.0,1536,2.0,4
austin,124838217,78726,8276.0,3058,4.0,4
austin,70356011,78725,8145.0,1287,2.0,3
austin,83825022,78724,5706.0,1203,2.0,3
austin,2090493348,78737,9147.0,3310,4.0,5
austin,29356711,78730,6621.0,3567,4.0,4
austin,29374813,78726,8973.0,2874,3.0,4
austin,70337612,78732,257004.0,11622,8.0,5
austin,116081034,78717,7405.0,3401,5.0,4
austin,29397022,78724,4356.0,1320,2.0,3
austin,251030010,78724,5749.0,2047,2.0,4
austin,111371605,78732,13939.2,3577,4.0,4
austin,243334033,78717,9583.0,2472,3.0,4
austin,70326521,78724,6795.0,1419,3.0,2
austin,70356010,78725,6969.0,1598,2.5,4
austin,29344967,78733,14374.8,2882,3.0,3
austin,70326518,78724,5793.0,1784,3.0,3
austin,29341560,78733,122839.2,4657,6.0,4
austin,64661010,78725,5793.0,2277,3.0,4
austin,2090915506,78724,4617.0,2542,3.0,4
austin,70992030,78717,10585.0,2128,3.0,3
austin,29345221,78733,16117.2,1416,2.0,3
austin,70344008,78724,5749.0,1767,2.0,4
austin,70352603,78732,9931.0,3691,4.0,5
austin,80078343,78737,16117.2,4387,4.0,4
austin,29356706,78730,8319.0,2929,3.0,4
austin,29334721,78733,13939.2,2887,3.0,4
austin,58300332,78726,9713.0,3393,4.0,4
del valle,83832020,78617,5662.0,1649,2.0,4
austin,111371004,78724,4965.0,1510,2.0,3
austin,89545601,78732,7405.0,2578,2.0,4
austin,29345219,78733,20473.2,1354,2.0,3
austin,29356195,78730,121096.8,4364,5.0,3
austin,29341549,78733,466963.2,11683,0.0,0
austin,116081026,78717,10236.0,3957,5.0,4
austin,29343547,78746,29185.2,5122,4.0,5
austin,29372481,78750,10149.0,2248,2.0,3
austin,28605498,78737,21780.0,1246,2.0,3
austin,29364192,78750,12632.4,3123,3.0,5
austin,29343707,78733,51836.4,2212,2.0,3
austin,29343536,78746,23086.8,2729,4.0,3
austin,89658522,78717,5998.0,2010,3.0,3
austin,119626834,78737,12196.8,3065,3.0,4
austin,29372308,78750,12196.8,3407,3.0,4
austin,70348206,78733,16988.4,4234,4.0,4
austin,89415334,78737,20037.6,3836,4.0,5
austin,70992022,78717,6926.0,2227,3.0,4
austin,29370308,78750,13503.6,3295,4.0,4
austin,70352592,78732,18295.2,3536,4.0,4
austin,29338030,78746,57499.2,4631,4.0,4
austin,29359191,78730,6098.0,2173,2.0,3
austin,125740702,78733,10323.0,2498,4.0,3
austin,29344965,78733,11761.2,3062,3.0,4
austin,114406027,78730,16117.2,3205,4.0,4
austin,125822584,78732,12196.8,3648,4.0,4
austin,29345202,78733,15246.0,1991,2.0,3
austin,125230829,78737,13939.2,3353,5.0,4
austin,29346525,78746,15246.0,5719,7.0,5
austin,29374805,78726,7405.0,3322,4.0,5
austin,70352584,78732,17424.0,3742,4.0,4
austin,29366803,78759,10890.0,3916,3.0,4
austin,83833016,78746,22215.6,4454,4.0,4
austin,29376300,78750,12196.8,3024,3.0,5
austin,84077570,78732,24829.2,4971,5.0,4
austin,29348697,78733,11325.6,1444,2.0,4
austin,80091570,78732,24393.6,4463,5.0,5
austin,29364185,78750,8407.0,3880,3.0,5
austin,29343505,78746,13939.2,2848,3.0,4
austin,145652568,78732,14374.8,3354,3.0,4
austin,29364184,78750,6534.0,2973,3.0,4
austin,64441799,78750,14810.4,3606,4.0,5
austin,29343504,78746,13068.0,2816,3.0,4
austin,29356684,78730,12632.4,3719,3.0,4
austin,2111911001,78730,17424.0,3600,4.0,4
austin,28594322,78737,32670.0,2142,3.0,4
austin,83817557,78732,7187.0,2274,2.0,3
austin,111966820,78737,9888.0,2319,2.0,3
austin,29376295,78750,13503.6,2897,3.0,5
austin,125904436,78730,17424.0,3629,4.0,4
austin,80075314,78737,16117.2,2720,3.0,4
austin,29372794,78750,13068.0,2470,2.0,4
austin,119623313,78739,9931.0,3412,4.0,4
austin,83124053,78732,7405.0,3053,4.0,4
austin,125902464,78733,12632.4,3491,4.0,4
austin,89552052,78732,7579.0,2506,3.0,4
austin,2086105793,78726,6098.0,2634,4.0,4
austin,29356181,78730,52707.6,3369,4.0,3
austin,83831547,78732,7753.0,2666,3.0,4
austin,29374792,78726,8407.0,2486,2.0,4
austin,84132809,78737,14810.4,3857,4.0,4
austin,29339686,78733,13068.0,3952,4.0,5
austin,83813546,78732,8712.0,3169,4.0,4
austin,29334684,78733,13068.0,3544,3.0,4
austin,29372789,78750,13068.0,2407,2.0,4
austin,80099043,78732,16552.8,4380,5.0,4
austin,29356679,78730,15681.6,5154,4.0,5
austin,125235807,78737,12632.4,2547,3.0,3
austin,110537681,78733,59241.6,3918,5.0,5
austin,241934284,78726,6534.0,2601,4.0,4
austin,121654678,78750,6368.0,1790,3.0,2
austin,83124040,78732,8624.0,3271,5.0,4
austin,94642681,78733,10890.0,3541,5.0,5
austin,29372784,78750,17424.0,2392,3.0,3
austin,29361174,78750,14374.8,3804,3.0,3
driftwood,202169306,78619,58370.4,3592,5.0,4
austin,70352464,78732,24829.2,4361,4.0,4
austin,29356174,78730,43995.6,4571,5.0,5
austin,29368284,78759,27878.4,3065,4.0,4
austin,145656494,78739,7361.0,3024,3.0,4
austin,122187305,78737,12196.8,3448,4.0,4
austin,89552179,78732,9583.0,3870,4.0,4
austin,121658305,78739,6621.0,3065,4.0,4
austin,29356673,78730,9931.0,3672,3.0,5
austin,64686539,78732,13503.6,3277,3.0,4
austin,29361172,78750,9888.0,2773,4.0,4
driftwood,124839493,78619,177724.8,3515,4.0,4
austin,241933296,78739,9757.0,3599,4.0,4
austin,29361167,78750,53143.2,3517,4.0,5
austin,29372282,78750,9583.0,2850,3.0,4
austin,121654993,78739,9104.0,4025,4.0,5
austin,29356667,78750,21780.0,2724,3.0,4
austin,29372781,78750,16552.8,1993,2.0,3
austin,80094033,78732,8842.0,2045,2.0,3
austin,29346676,78733,10410.0,1687,2.0,4
austin,111964492,78737,10759.0,2326,2.0,3
austin,111373532,78732,7797.0,3025,3.0,4
austin,241934278,78726,6969.0,2799,4.0,4
austin,28593789,78737,174240.0,2711,4.0,3
austin,67011002,78717,4965.0,1970,3.0,3
austin,83830026,78732,13068.0,4363,4.0,4
austin,80082495,78737,13068.0,4601,4.0,4
austin,80108524,78732,14810.4,3710,4.0,4
driftwood,202169287,78619,51836.4,3682,4.0,4
austin,83829017,78732,7405.0,3297,4.0,4
austin,84129286,78737,10890.0,3350,4.0,4
austin,70352512,78732,16552.8,4210,4.0,4
austin,122186285,78737,9626.0,2794,4.0,4
austin,94642011,78732,14810.4,4457,4.0,4
austin,28594285,78737,43995.6,2146,3.0,3
austin,79980508,78732,42253.2,4636,5.5,5
austin,70352505,78732,27442.8,4399,6.0,5
driftwood,202169277,78619,45738.0,3567,4.0,4
austin,83813002,78732,19166.4,3851,4.0,5
austin,125235276,78737,10890.0,3513,4.0,4
austin,121656272,78739,6621.0,3193,4.0,5
austin,121656264,78739,8712.0,3361,5.0,5
austin,145657259,78739,9583.0,3920,4.0,5
austin,125256756,78737,13503.6,3535,4.0,4
austin,111966256,78737,871200.0,3404,3.0,4
austin,28609753,78737,218671.2,2333,3.0,3
austin,89413247,78737,9757.0,2964,3.0,4
austin,28601247,78737,201682.8,2161,2.0,4
austin,243292746,78737,12632.4,2829,4.0,4
austin,28594243,78737,65775.6,2629,3.0,4
austin,84142234,78737,17859.6,2832,3.0,4
driftwood,202168733,78619,43995.6,3621,5.0,4
austin,28594230,78737,67518.0,3544,4.0,5
austin,28594229,78737,67518.0,2054,2.0,3
austin,89548726,78739,12632.4,4685,5.0,5
austin,125252225,78737,16552.8,3342,3.0,4
austin,96553225,78737,18295.2,4161,4.0,4
austin,202137219,78737,10890.0,3024,4.0,4
austin,202137214,78737,10802.0,3365,5.0,4
austin,28594210,78737,174240.0,3584,4.0,4
austin,119623701,78737,7840.0,1800,2.0,3
austin,202161479,78737,20037.6,3153,3.0,4
austin,89551699,78739,12632.4,4477,5.0,5
austin,122519698,78737,9975.0,3547,4.0,5
austin,243292690,78737,8494.0,3247,3.0,4
austin,119622189,78739,9583.0,3731,4.0,4
austin,119622687,78737,12632.4,3059,3.0,4
austin,202137180,78737,10890.0,3775,4.0,4
austin,119616680,78737,2988216.0,2095,2.0,4
austin,83816178,78739,11325.6,3803,5.0,5
austin,28585671,78737,257439.6,2140,3.0,3
austin,83814669,78739,12196.8,3800,4.0,5
driftwood,125232665,78619,56192.4,3737,4.0,4
austin,80080165,78737,24829.2,4503,4.0,4
austin,122188653,78737,15246.0,3168,4.0,4
austin,80082150,78737,13939.2,3345,4.0,4
austin,80079643,78737,11325.6,2879,3.0,4
austin,121654642,78739,9583.0,4347,5.0,5
austin,89551642,78739,9016.0,4082,5.0,5
austin,243292641,78737,9147.0,2901,4.0,4
austin,243292638,78737,10890.0,3083,3.0,4
austin,125792638,78739,6795.0,1915,2.0,3
austin,89551138,78739,10236.0,3938,4.0,4
austin,2084435137,78737,11325.6,3037,3.0,4
austin,243292637,78737,34848.0,3536,6.0,5
austin,121655636,78739,8581.0,2909,4.0,4
austin,84135135,78737,103237.2,3019,4.0,3
austin,28596635,78737,85377.6,3013,3.0,4
austin,28596629,78737,74052.0,3121,4.0,4
austin,124904127,78739,8494.0,2909,4.0,5
austin,243292622,78739,9496.0,4030,4.0,4
austin,28596617,78737,80150.4,3589,4.0,4
austin,28593605,78737,77972.4,1948,2.0,3
austin,84133102,78737,15246.0,4161,4.0,4
austin,84076602,78737,9931.0,2964,3.0,4
austin,122188600,78737,10193.0,3571,4.0,5
austin,84133097,78737,11761.2,2536,3.0,3
austin,80083596,78737,11761.2,3236,4.0,4
austin,202161593,78737,14374.8,4016,4.0,4
austin,28596593,78737,21780.0,2048,2.0,3
austin,202161591,78737,15246.0,2867,3.0,4
austin,122188590,78737,10454.0,2871,4.0,4
austin,28596589,78737,21780.0,2012,2.0,3
austin,2103787580,78737,10890.0,2909,3.0,3
austin,28596579,78737,21780.0,1700,3.0,3
austin,243292073,78739,43560.0,4021,5.0,4
austin,119623573,78737,12632.4,3565,4.0,4
austin,119630071,78737,15246.0,4636,6.0,5
austin,145656568,78739,7753.0,2909,4.0,5
austin,84133064,78737,13503.6,3857,4.0,5
austin,89222561,78737,8450.0,2990,4.0,4
austin,145657558,78739,6621.0,1673,2.0,3
austin,243293055,78737,11325.6,2929,3.0,4
austin,243293053,78737,11761.2,3104,3.0,3
austin,202161550,78737,16988.4,3399,3.0,4
austin,69679541,78737,137214.0,5335,5.0,5
austin,119628040,78737,10454.0,3398,4.0,5
austin,122189039,78737,8712.0,3345,5.0,5
austin,119622539,78737,2988216.0,2655,3.0,4
austin,202189534,78737,13068.0,3085,4.0,4
austin,121658531,78739,9801.0,4386,5.0,5
austin,251028527,78739,6795.0,2909,4.0,4
austin,202189524,78737,11761.2,3431,3.0,4
austin,121656522,78739,8668.0,2537,3.0,4
austin,111966515,78737,15246.0,2326,2.0,3
austin,28602511,78737,225205.2,1212,2.0,3
austin,2084298010,78737,11325.6,2973,3.0,4
austin,80078505,78737,4375.0,2814,3.0,4
austin,80077001,78737,12632.4,2843,3.0,4
