city,zpid,zipcode,garageSpaces,hasAssociation,yearBuilt,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms,numOfStories
austin,29487439,78749,0,False,1992,7579.0,1706,2.0,3,1
austin,29481438,78749,2,True,1995,8537.0,2088,2.0,3,1
austin,29491435,78749,0,True,1998,8668.0,1909,2.0,4,1
austin,29483935,78749,0,True,1988,6534.0,1796,3.0,3,2
austin,29487434,78749,6,True,1995,7100.0,2362,3.0,4,2
austin,29491433,78749,0,True,1997,8537.0,1654,2.0,3,1
austin,29483433,78749,0,True,1983,10585.0,1739,2.0,3,1
austin,29483932,78749,2,True,1988,7405.0,1911,3.0,3,2
austin,29484431,78749,0,True,1993,5749.0,2180,3.0,4,2
austin,29481429,78749,2,True,1998,7143.0,2153,2.0,4,1
austin,29486927,78749,2,False,1986,6926.0,1498,2.0,4,1
austin,29484426,78749,2,True,1993,6403.0,1684,2.0,3,1
austin,29491425,78749,2,True,1997,7039.0,2045,2.0,4,1
austin,29487425,78749,0,True,1995,5880.0,2267,3.0,4,2
austin,124836918,78749,0,True,2006,13939.2,2667,3.0,3,2
austin,29491417,78749,0,True,1998,10236.0,2297,2.0,4,1
austin,29486916,78749,0,False,1991,6926.0,1936,3.0,3,2
austin,29487414,78749,0,True,1995,5793.0,1524,2.0,3,1
austin,80092143,78748,0,True,2007,10018.0,5357,4.0,5,2
austin,29490410,78749,2,False,1983,5967.0,1910,3.0,3,2
austin,29506131,78748,0,False,1984,6098.0,1335,1.0,1,1
austin,2088004628,78748,0,True,2019,6534.0,2219,3.0,3,2
austin,29490409,78749,2,False,1983,6098.0,1498,2.0,3,2
austin,80107624,78748,0,True,2012,7405.0,4079,3.0,4,2
austin,29486907,78749,2,False,1988,7013.0,2017,2.0,3,1
austin,70343624,78747,2,True,2006,5749.0,1708,2.0,3,1
austin,119618122,78748,0,True,2013,5706.0,2170,3.0,4,2
austin,29487403,78749,0,True,1994,7013.0,2932,3.0,5,2
austin,29512119,78748,0,True,1995,5445.0,1711,3.0,4,2
austin,29490401,78749,0,False,1983,6534.0,1238,2.0,3,1
austin,29512118,78748,0,True,1995,4356.0,1436,3.0,3,2
austin,29512116,78748,0,True,1995,6316.0,1436,3.0,3,2
austin,29490899,78749,0,False,1982,7448.0,1312,2.0,3,1
austin,29506115,78748,2,False,1984,7623.0,1563,3.0,3,2
austin,70343614,78747,0,True,2005,5488.0,1609,2.0,3,1
austin,29483897,78749,2,False,1983,9147.0,1700,2.0,3,1
austin,29481392,78749,2,True,1996,7143.0,2933,3.0,4,2
austin,70343607,78747,0,True,2007,6141.0,1708,2.0,3,1
austin,64771607,78748,0,True,2003,9147.0,2842,4.0,4,2
austin,29481389,78749,0,True,1995,7143.0,3241,3.0,4,2
austin,29483386,78749,2,True,1979,9931.0,1907,2.0,3,1
austin,29491384,78749,0,True,1997,7448.0,1716,0.0,3,1
austin,29511103,78748,0,True,1995,6098.0,1267,2.0,3,1
austin,29490884,78749,0,False,1982,6534.0,1312,2.0,3,1
austin,29483884,78749,0,False,1983,8232.0,1558,2.0,3,1
austin,29514102,78748,0,False,1989,5140.0,1291,3.0,3,2
austin,29509101,78748,0,False,1994,5749.0,1448,2.0,3,1
austin,29490883,78749,0,False,1982,8276.0,1524,2.5,3,2
austin,2095002600,78748,2,True,2017,6098.0,2035,3.0,3,2
austin,29487383,78749,0,True,1994,7501.0,3109,3.0,5,2
austin,29514099,78748,2,False,1989,5009.0,1599,3.0,3,2
austin,29484381,78749,0,True,1993,6838.0,2942,3.0,4,2
austin,29490878,78749,0,False,1987,12632.4,1543,3.0,3,2
austin,29509096,78748,0,False,1993,6098.0,1398,3.0,1,1
austin,29483378,78749,0,True,1999,10018.0,3030,3.0,4,2
austin,29506095,78748,2,False,1984,6054.0,1379,2.0,2,1
austin,29490373,78749,0,False,1984,8712.0,1827,2.0,3,1
austin,83817094,78748,0,True,2012,5924.0,2372,3.0,3,2
austin,29486873,78749,2,False,1992,7884.0,2128,3.0,3,1
austin,29506093,78748,0,False,1984,6011.0,1217,2.0,3,1
austin,29487371,78749,2,True,1995,6098.0,2270,3.0,4,2
austin,29509088,78748,0,False,1986,5140.0,1086,2.0,3,1
austin,29514086,78748,0,False,1987,8494.0,1177,2.0,3,2
austin,29484370,78749,0,True,1993,6882.0,2786,2.5,4,2
austin,29509083,78748,0,False,1986,5227.0,1201,2.0,3,1
austin,29511081,78748,0,True,1995,5357.0,1476,3.0,3,2
austin,29483867,78749,0,True,1986,7448.0,2314,3.0,4,2
austin,29486852,78749,2,False,1990,7884.0,1896,2.0,4,1
austin,58316071,78748,0,False,1977,6926.0,1661,2.0,5,1
austin,29483851,78749,2,True,1983,8407.0,2116,3.0,3,2
austin,29484350,78749,2,True,1997,5662.0,2422,3.0,4,2
austin,58316068,78748,0,False,1977,8668.0,1034,2.0,3,1
austin,29508567,78748,0,False,1982,7013.0,1217,2.0,3,1
austin,29484343,78749,2,True,1998,6098.0,2278,3.0,3,2
austin,29514066,78748,2,False,1989,3920.0,1847,3.0,4,2
austin,29481341,78749,2,True,1988,10105.0,2522,3.0,3,2
austin,2094959562,78748,0,True,2017,4965.0,1789,3.0,3,1
austin,29483840,78749,2,False,1986,6838.0,2389,3.0,4,2
austin,29513061,78748,0,False,1987,4617.0,1300,2.5,3,2
austin,29506061,78748,0,False,1984,6098.0,1079,2.0,3,1
austin,2082517560,78748,0,True,2016,6534.0,2035,3.0,3,2
austin,83827060,78748,0,True,2011,5749.0,2122,3.0,4,2
austin,29491336,78749,0,True,1995,7230.0,1858,2.0,4,1
austin,29483834,78749,0,True,1993,8363.0,2040,3.0,4,2
austin,29486830,78749,0,False,1986,7840.0,1637,2.0,4,1
austin,29484328,78749,2,True,1997,5793.0,2687,3.0,3,2
austin,58317042,78748,0,False,1989,6359.0,1752,2.0,3,1
austin,29487325,78749,2,True,1992,10018.0,2570,3.0,4,2
austin,29484325,78749,0,True,1999,6098.0,1902,2.0,3,1
austin,29514041,78748,0,False,1987,4443.0,957,1.0,3,1
austin,80101535,78748,2,True,2008,5401.0,1436,2.0,3,1
austin,29508532,78748,2,False,1980,7927.0,1396,2.0,3,1
austin,29491308,78749,2,True,1994,7448.0,1618,2.0,3,1
austin,29509030,78748,0,False,1987,5706.0,1301,2.0,3,1
austin,29486986,78749,0,False,1992,7623.0,2516,3.0,3,2
austin,29511028,78748,0,True,1996,5227.0,1299,2.0,3,1
austin,29508528,78748,0,False,1980,7840.0,1363,2.0,3,1
austin,29514026,78748,0,False,1987,5052.0,1386,3.0,3,2
austin,29483297,78749,2,True,1976,10454.0,1987,2.0,3,1
austin,29508526,78748,0,False,1980,7753.0,1174,2.0,3,1
austin,29484295,78749,0,True,1995,7797.0,3251,3.0,5,2
austin,29483794,78749,2,True,1996,10367.0,1781,2.0,3,1
austin,89552525,78748,0,True,2012,15681.6,3467,3.0,6,2
austin,29480794,78749,0,False,1979,12632.4,1814,3.0,4,2
austin,29513025,78748,0,False,1988,9060.0,1724,3.0,4,2
austin,29486793,78749,2,True,1992,7710.0,2137,2.0,4,1
austin,29484293,78749,0,True,1994,9104.0,2906,3.0,4,2
austin,2090413022,78748,0,True,2018,4791.0,1727,3.0,3,1
austin,29483793,78749,2,True,1996,8319.0,1868,3.0,3,2
austin,29486792,78749,2,True,1992,7840.0,2318,2.0,4,1
austin,29479291,78749,0,False,1994,8668.0,2352,3.0,4,2
austin,29484289,78749,0,True,1993,7405.0,2093,2.0,4,1
austin,29506519,78748,4,False,1985,7579.0,1159,2.0,3,1
austin,29483776,78749,0,True,1996,7535.0,1713,2.0,3,1
austin,251029514,78748,0,True,2017,6098.0,1692,3.0,3,2
austin,29483273,78749,2,True,1977,10410.0,2099,2.0,4,2
austin,63839014,78747,0,True,2004,5706.0,2472,3.0,4,2
austin,29484270,78749,2,True,1990,8842.0,2494,3.0,4,2
austin,29491767,78749,0,True,1998,5967.0,1472,2.0,3,1
austin,29483764,78749,0,True,1992,7318.0,2084,2.0,4,1
austin,2087494510,78748,0,True,2018,6534.0,2038,2.0,3,1
austin,29491263,78749,0,True,1994,7187.0,1681,2.0,3,1
austin,29483760,78749,0,False,1986,8141.0,2481,3.0,4,2
austin,29491759,78749,4,True,1998,6969.0,1932,3.0,3,2
austin,29511008,78748,0,True,1996,5445.0,1090,2.0,2,1
austin,29480983,78749,2,False,1981,8350.0,1763,2.0,3,1
austin,29484255,78749,0,True,1988,6969.0,2889,3.0,4,2
austin,63839005,78747,2,True,2003,5749.0,1748,2.0,3,1
austin,70357502,78747,4,True,2006,8624.0,3096,3.0,4,2
austin,29508500,78748,0,False,1982,9539.0,1822,3.0,4,1
austin,29486737,78749,2,True,1995,6969.0,2321,4.0,4,2
austin,29486733,78749,0,False,1990,13068.0,2010,2.0,3,1
austin,29483732,78749,2,False,1980,10890.0,2004,2.0,3,1
austin,29483225,78749,0,True,1976,9583.0,2306,2.0,3,1
austin,29481225,78749,0,True,1999,6359.0,1646,2.0,3,1
austin,29481223,78749,0,True,1988,9452.0,1675,2.0,3,1
austin,29484221,78749,0,True,1987,7971.0,2491,3.0,4,2
austin,29481719,78749,0,True,1994,8973.0,3464,4.0,4,2
austin,29479218,78749,2,False,1983,16552.8,1776,3.0,3,2
austin,29491717,78749,0,True,1998,5765.0,2387,3.0,4,2
austin,29481216,78749,0,True,1997,6926.0,2594,3.0,3,2
austin,29491215,78749,2,True,2002,8124.0,2952,3.0,4,2
austin,58315497,78749,0,True,2001,9975.0,2849,3.0,5,2
austin,29487444,78749,0,True,1995,7405.0,3000,2.5,4,2
austin,58315491,78749,4,True,2001,8712.0,2554,3.0,4,2
austin,64580439,78749,0,True,2004,76230.0,4134,4.0,4,1
austin,58315487,78749,0,True,2001,20473.2,2554,3.0,4,2
austin,29479438,78736,0,False,1993,11761.2,1981,2.0,4,1
austin,29507487,78749,2,True,1991,8494.0,3032,3.0,4,2
austin,29479431,78736,0,False,1993,13939.2,2046,2.0,4,1
austin,29507485,78749,0,True,1992,9583.0,3010,3.0,4,2
austin,58315477,78749,0,True,2001,8459.0,2324,3.0,3,2
austin,29507473,78749,0,True,1991,10890.0,3390,3.0,4,2
austin,29479414,78736,4,False,1993,13503.6,1968,3.0,4,2
austin,29491707,78749,0,True,1998,6795.0,1723,2.0,3,1
austin,29507472,78749,2,True,1991,7927.0,2831,3.0,4,2
austin,29491906,78749,2,True,1994,7666.0,2311,3.0,4,2
austin,29507468,78749,0,True,1991,9278.0,3164,3.0,4,2
austin,29479404,78736,0,False,1993,13503.6,2429,3.0,3,2
austin,29479399,78736,0,False,1993,10890.0,1796,2.0,3,1
austin,29483203,78749,2,False,1992,24829.2,3371,3.0,4,1
austin,29481699,78749,0,True,1999,4791.0,2392,3.0,4,2
austin,64679459,78739,0,True,2003,5488.0,2563,3.0,4,2
austin,29487198,78749,0,True,1995,5793.0,1947,2.5,4,2
austin,29507452,78748,0,False,1969,35283.6,1481,2.0,4,1
austin,64497378,78749,0,True,2003,45738.0,3400,3.0,4,1
austin,29479370,78736,0,False,1973,10890.0,1475,2.0,3,1
austin,58316447,78739,0,True,2000,5749.0,1891,2.0,3,1
austin,29479368,78736,0,False,1973,10890.0,1390,2.0,3,1
austin,58316441,78739,2,True,2000,8058.0,2667,3.0,4,2
austin,29491691,78749,0,True,2001,6229.0,2392,3.0,4,2
austin,29479364,78736,0,False,1973,10672.0,1417,2.0,3,1
austin,58316435,78739,1,True,2000,5619.0,2464,3.0,3,2
austin,29479354,78736,0,False,1969,15246.0,1729,2.0,3,1
austin,29481191,78749,0,True,1988,6359.0,1496,2.0,3,1
austin,29501852,78739,0,True,1998,10018.0,3652,4.0,5,2
austin,29483690,78749,0,True,1988,5662.0,1496,2.0,3,1
austin,64780960,78739,0,True,2004,8755.0,3515,4.0,4,2
austin,29481843,78737,0,True,1986,41817.6,2732,3.0,4,2
austin,29484482,78749,0,True,1995,5749.0,2259,3.0,4,2
austin,144362339,78737,0,True,2013,14374.8,3640,4.0,5,2
austin,29501834,78739,0,True,1998,10018.0,3634,4.0,4,2
austin,29479188,78749,0,False,1971,16117.2,1656,2.0,3,1
austin,79980954,78739,0,True,2007,8929.0,2470,2.0,3,1
austin,29481832,78737,0,True,1973,33105.6,2010,2.0,3,1
austin,29481311,78749,0,True,1996,11761.2,3319,3.0,5,2
austin,29504949,78739,2,True,1989,12632.4,3564,4.0,4,2
austin,64854817,78739,0,True,2003,7579.0,2355,3.0,4,2
austin,29479332,78736,2,True,1973,13068.0,1952,2.0,3,1
austin,29486687,78749,0,False,1992,7840.0,2436,2.0,4,1
austin,29504943,78739,0,True,1988,9626.0,2516,3.0,4,1
austin,29491829,78749,0,True,1999,7274.0,2173,2.0,3,1
austin,29501817,78739,0,True,1996,9147.0,3056,3.0,4,2
austin,29484187,78749,0,True,1988,7535.0,2266,3.0,3,2
austin,29484186,78749,2,True,1988,8755.0,2326,2.0,4,1
austin,29479183,78749,0,False,1977,19166.4,2203,2.0,3,2
austin,58314321,78737,3,True,2002,34412.4,4684,5.0,4,2
austin,29481180,78749,0,True,1988,5749.0,1394,2.0,3,1
austin,58314320,78737,0,True,2002,31363.2,3635,4.0,5,2
austin,29491679,78749,2,True,1999,6229.0,1902,2.0,3,1
austin,29507928,78739,2,True,1994,11325.6,3355,3.0,4,2
austin,29501813,78739,0,True,1996,13503.6,3875,4.0,4,2
austin,29484179,78749,0,True,1990,8799.0,2480,3.0,4,2
austin,29501812,78739,0,True,1996,9147.0,2924,3.5,5,2
austin,64762927,78739,0,True,2003,9583.0,2814,3.0,4,1
austin,29481812,78737,0,True,1972,34848.0,2002,2.0,3,1
austin,249911805,78739,3,True,1998,8363.0,3634,4.0,4,2
austin,145656311,78737,0,True,2016,10890.0,3208,5.0,4,2
austin,29507924,78739,2,True,1994,8886.0,3454,3.0,4,2
austin,29507923,78739,0,True,1994,8407.0,3158,3.0,4,2
austin,29484499,78749,0,False,1999,23522.4,2270,2.0,3,1
austin,29501739,78739,0,True,1995,13503.6,3600,4.0,5,2
austin,58314793,78737,0,True,1984,44431.2,2957,3.0,4,2
austin,29501735,78739,0,True,1995,10541.0,2889,3.0,4,2
austin,29484169,78749,0,True,1989,7405.0,2427,3.0,3,2
austin,58314289,78737,0,True,2002,152895.6,3815,4.0,5,2
austin,111967734,78749,0,True,1995,11761.2,2180,2.0,3,1
austin,119626416,78739,0,True,2013,8712.0,3134,3.0,5,2
austin,29491167,78749,0,False,1994,8276.0,1530,2.0,3,1
austin,29487274,78749,0,True,1994,7753.0,2283,3.0,4,1
austin,29483666,78749,2,False,1983,8929.0,1512,2.0,3,1
austin,58315701,78739,0,True,2002,5488.0,2368,2.0,3,2
austin,64703211,78739,3,True,2004,9147.0,3104,4.0,4,2
austin,29504909,78739,2,True,1998,7666.0,2857,3.0,4,2
austin,29484163,78749,0,True,1992,8494.0,2974,3.0,5,2
austin,29507697,78749,2,True,1993,9000.0,3053,3.0,4,2
austin,29501908,78739,0,True,1988,9452.0,3154,3.0,4,2
austin,29481663,78749,0,True,1999,5793.0,1453,2.0,3,1
austin,29481764,78749,2,True,2001,8276.0,2510,4.0,4,2
austin,29504907,78739,0,True,1998,9801.0,3148,3.0,4,2
austin,29487160,78749,0,True,1993,7971.0,2638,3.0,4,2
austin,29507903,78739,2,True,1994,7274.0,3001,3.0,4,2
austin,29479264,78736,0,False,1971,20473.2,1804,2.0,3,1
austin,58315693,78739,2,True,2002,5488.0,2345,3.0,4,1
austin,64476400,78739,0,True,2003,9234.0,3646,4.0,4,2
austin,64896399,78739,0,True,2004,9931.0,3700,4.0,4,2
austin,29501687,78739,0,True,1996,17859.6,3635,4.0,4,2
austin,29487158,78749,0,True,1993,9321.0,2645,2.0,4,1
austin,29501898,78739,2,True,1989,10149.0,3179,4.0,4,2
austin,58315681,78739,0,True,2002,9496.0,2345,3.0,4,2
austin,29491754,78749,0,True,1999,7187.0,2963,3.0,5,2
austin,29483976,78749,0,True,1995,8973.0,1681,2.0,3,1
austin,64530897,78739,0,True,2003,10018.0,2962,3.0,4,1
austin,29481749,78749,2,True,2001,6795.0,2155,3.0,3,2
austin,29504896,78739,0,True,1996,8363.0,3143,3.0,4,2
austin,29487156,78749,0,True,1993,6926.0,3220,3.0,5,2
austin,29501926,78739,0,True,1990,12632.4,3230,3.0,4,2
austin,29507667,78749,2,True,1993,9060.0,2709,3.0,4,2
austin,29491744,78749,0,True,1997,8494.0,2677,3.0,4,2
austin,29501896,78739,0,True,1989,9626.0,2487,2.0,4,1
austin,29479155,78749,2,True,1984,10149.0,2112,2.0,4,2
austin,58315663,78749,2,True,2000,13068.0,2046,2.0,4,1
austin,29491741,78749,2,True,1998,8145.0,3088,3.0,4,2
austin,29483654,78749,2,False,1987,9583.0,1400,2.0,3,1
austin,29504893,78739,0,True,1997,7405.0,2327,2.0,3,1
austin,29487241,78749,2,True,1994,10890.0,2687,3.0,4,2
austin,29483653,78749,2,False,1978,9365.0,1803,2.0,4,1
austin,29487238,78749,1,True,1993,7753.0,2593,3.0,4,2
austin,58315659,78749,0,True,2000,11325.6,3271,3.0,5,2
austin,29507884,78739,0,True,1995,7710.0,2328,2.0,3,1
austin,58315658,78749,0,True,2000,9757.0,2046,2.0,3,1
austin,29487149,78749,0,False,1992,10193.0,1772,3.0,4,2
austin,29504882,78739,0,True,1996,10759.0,2805,3.0,4,2
austin,29490975,78749,0,False,1986,6795.0,1358,2.0,3,1
austin,29484729,78737,0,True,1978,45738.0,1940,2.0,3,1
austin,241933226,78737,0,True,2016,9583.0,3134,4.0,4,2
austin,29504874,78739,2,True,1997,9844.0,3172,4.0,5,2
austin,60138726,78749,0,True,2001,10890.0,2272,3.0,3,2
austin,64829355,78739,0,True,2003,9147.0,2814,3.0,4,1
austin,29504649,78739,0,True,1999,7666.0,1891,2.0,3,1
austin,144396871,78739,0,True,2015,9191.0,3057,3.0,3,2
austin,241933224,78737,0,True,2016,9801.0,3468,5.0,5,2
austin,29507647,78749,0,True,1992,8624.0,2189,2.0,4,1
austin,29507870,78739,0,True,1994,8755.0,3045,3.0,4,2
austin,80101879,78703,1,True,1962,1219.0,628,1.0,1,1
austin,29507868,78739,0,True,1994,7405.0,3139,3.0,4,2
austin,29487132,78749,2,True,1993,7840.0,1858,2.0,3,1
austin,29329374,78703,4,False,1950,6751.0,788,1.0,2,1
austin,29486632,78749,0,False,1992,8215.0,2332,3.0,4,2
austin,63227870,78703,2,False,2003,16552.8,5501,5.0,5,2
austin,58315638,78749,1,True,2001,7492.0,2185,2.0,4,1
austin,29484127,78749,2,False,1992,7623.0,2439,3.0,3,2
austin,29492200,78749,2,True,1997,6621.0,1976,2.0,4,1
austin,29333360,78703,0,False,2019,9975.0,3592,5.0,4,2
austin,70342854,78739,0,True,2006,7797.0,3105,3.0,4,2
austin,63408696,78749,0,True,2004,9975.0,4087,4.0,4,2
austin,29481126,78749,0,False,1983,9408.0,1856,2.0,4,1
austin,58312879,78745,2,False,1956,10497.0,1620,2.0,4,1
austin,29501628,78749,2,True,1999,5749.0,1511,2.0,3,1
austin,29492192,78749,2,True,1995,7492.0,1682,2.0,3,1
austin,29329989,78703,1,False,1942,7405.0,1466,2.0,3,1
austin,29486617,78749,2,True,1996,7405.0,2102,3.0,4,2
austin,29479117,78749,2,False,1981,8481.0,1596,2.0,3,1
austin,29492182,78749,1,True,1995,8015.0,2400,3.0,4,2
austin,29507847,78739,3,True,1991,9539.0,4544,5.0,4,2
austin,29329353,78703,0,False,1948,28749.6,3254,3.0,4,1
austin,29507607,78749,0,True,1995,10628.0,3684,3.0,4,2
austin,29487180,78749,0,True,1997,7492.0,1899,2.0,4,1
austin,119615346,78739,2,True,2013,7230.0,2066,2.0,3,1
austin,29484676,78737,2,True,1972,41382.0,2226,2.0,4,1
austin,29481114,78749,2,False,1983,8995.0,1856,2.0,4,1
austin,29491112,78749,2,False,1991,7840.0,1804,2.0,3,1
austin,29501604,78749,0,True,1999,7013.0,1979,2.0,3,1
austin,29333350,78703,0,False,1941,8058.0,1854,2.0,3,1
austin,58315836,78739,0,True,2002,9147.0,3270,4.0,4,2
austin,29490001,78745,0,False,1977,6969.0,1167,2.0,4,1
austin,29484667,78737,0,False,1985,27878.4,896,2.0,3,1
austin,29327349,78703,0,False,1920,7405.0,1674,2.0,2,1
austin,29507836,78739,0,True,1990,7927.0,2856,3.0,4,2
austin,29486612,78749,0,True,1996,10890.0,2320,3.0,4,2
austin,58315600,78749,0,True,2000,7187.0,1894,2.0,3,1
austin,29327483,78703,0,False,2003,9670.0,1874,2.0,4,2
austin,29491661,78749,2,True,1999,9408.0,3030,3.0,4,2
austin,64574329,78739,0,True,2003,12632.4,3498,4.0,4,2
austin,29507591,78749,0,True,1994,12632.4,2950,3.0,4,1
austin,29492159,78749,0,True,1996,14810.4,2094,2.0,4,1
austin,29479108,78749,2,True,1983,8973.0,2057,2.0,3,1
austin,29505329,78739,2,True,1998,10367.0,2505,2.0,3,1
austin,29331474,78703,0,False,1929,15681.6,5470,6.0,5,3
austin,83829840,78703,2,True,2008,3005.0,2036,4.0,3,3
austin,70342653,78749,0,True,2006,9321.0,4066,5.0,5,3
austin,29487152,78749,2,True,1993,8276.0,2429,2.0,4,1
austin,29485972,78745,0,False,1972,6969.0,1680,2.0,3,1
austin,29492153,78749,2,True,1996,7753.0,1560,2.0,3,1
austin,58315581,78749,3,True,2000,7274.0,2588,3.0,3,2
austin,29329332,78703,2,True,1979,1805.0,1612,3.0,2,3
austin,58312971,78745,4,False,1958,8232.0,1005,1.0,2,1
austin,29481653,78749,2,True,2001,11761.2,1734,2.0,3,1
austin,29484652,78737,0,False,1907,13939.2,1344,1.0,2,1
austin,29505320,78739,0,True,1998,11761.2,3115,3.0,5,2
austin,29504570,78739,2,True,1999,6490.0,2532,3.0,4,2
austin,29333830,78703,3,False,2016,16988.4,5607,6.0,5,2
austin,29479970,78745,1,False,1956,7318.0,972,1.0,3,1
austin,29507819,78739,0,True,1996,8712.0,2242,2.0,4,1
austin,64501568,78739,2,True,2003,5662.0,2583,3.0,4,2
austin,144156329,78703,0,True,1955,9496.0,2038,3.0,4,1
austin,64849067,78739,2,True,2004,10105.0,2563,3.0,4,2
austin,29481641,78749,0,True,2002,5924.0,2246,3.0,3,2
austin,29333967,78703,0,False,1939,10672.0,2127,2.0,3,1
austin,29507566,78749,2,True,1995,8624.0,2480,3.0,4,1
austin,29484103,78749,2,True,1992,8624.0,2444,4.0,4,2
austin,29504562,78739,0,True,1999,7666.0,1891,2.0,3,1
austin,29329327,78703,2,True,1979,1742.0,1624,3.0,2,3
austin,29492132,78749,0,True,1997,8058.0,2223,2.0,4,1
austin,64811307,78739,0,True,2005,10018.0,2931,3.0,4,1
austin,29507560,78749,0,True,1996,8842.0,3215,3.0,3,2
austin,29507807,78739,0,True,1995,8102.0,2813,3.0,4,2
austin,58315557,78749,0,True,2000,7187.0,1804,2.0,3,1
austin,70342627,78749,0,True,2006,9365.0,2854,3.0,4,2
austin,29329320,78703,0,False,1935,6011.0,2014,3.0,4,1
austin,29492127,78749,0,True,1996,8929.0,2223,2.0,3,1
austin,29507556,78749,0,True,1998,8886.0,2231,2.0,4,1
austin,29333814,78703,0,False,2002,7361.0,4174,4.0,4,3
austin,58315803,78739,0,True,2002,5401.0,2464,3.0,3,2
austin,29507803,78739,0,True,1996,8058.0,3208,4.0,4,2
austin,29484102,78749,0,True,1994,7666.0,1974,3.0,4,2
austin,29329312,78703,7,False,1928,5924.0,2110,3.0,3,1
austin,29504547,78739,2,True,1999,12196.8,2115,3.0,4,2
austin,29481624,78749,0,True,1999,7840.0,1908,2.0,3,1
austin,29504545,78739,2,True,2001,9087.0,2608,3.0,4,2
austin,29329811,78703,0,False,1938,7405.0,2072,1.0,3,1
austin,29491100,78749,2,False,1992,6098.0,1860,2.0,3,1
austin,29507801,78739,2,True,1991,7840.0,2918,4.0,5,2
austin,29491623,78749,0,True,1996,7405.0,2062,2.0,3,1
austin,29333810,78703,0,False,1955,7927.0,2729,2.0,3,2
austin,29484100,78749,0,True,1993,7056.0,2328,3.0,3,2
austin,29504536,78739,0,True,1999,6621.0,2064,3.0,3,2
austin,29483599,78749,0,False,1979,9713.0,1599,2.0,3,1
austin,29507531,78749,0,True,1996,8886.0,2455,2.0,4,1
austin,29491597,78749,0,True,1998,9713.0,2473,2.0,4,1
austin,29501798,78739,0,True,1996,12196.8,3482,4.0,4,2
austin,29491596,78749,0,True,1998,9583.0,2067,2.0,3,1
austin,29492118,78749,0,True,1999,6926.0,1863,2.0,3,1
austin,58315794,78739,0,True,2001,5488.0,2585,3.0,3,2
austin,89550295,78703,0,True,2008,3027.0,2200,4.0,3,3
austin,29491096,78749,2,False,1994,6037.0,1608,2.0,3,1
austin,29487618,78737,3,True,1980,68389.2,3373,4.0,5,1
austin,29505292,78739,2,True,1994,8842.0,3001,3.0,4,2
austin,58315790,78739,0,True,2002,7405.0,2638,3.0,3,2
austin,58315524,78749,0,True,2001,7710.0,2046,2.0,3,1
austin,29328965,78703,2,False,1918,13068.0,3483,3.0,4,2
austin,29483595,78749,0,False,1979,9452.0,1396,2.0,3,1
austin,29507789,78739,0,True,1998,8624.0,3148,3.0,4,2
austin,58315522,78749,0,True,2001,9147.0,1804,2.0,3,1
austin,29329289,78703,3,False,1941,5327.0,2200,3.0,4,2
austin,70342612,78749,0,True,2005,10497.0,3709,4.0,4,2
austin,29486594,78749,0,True,1996,7535.0,2037,2.0,4,1
austin,29329386,78703,0,False,1932,6664.0,943,1.0,2,1
austin,29481590,78749,2,True,1994,12196.8,2257,3.0,3,1
austin,29499498,78749,0,True,1998,6576.0,1711,2.5,3,2
austin,29481605,78749,2,False,1993,9757.0,2570,3.0,4,2
austin,29329787,78703,0,False,2006,3528.0,1902,3.0,3,2
austin,29484089,78749,0,False,1983,8407.0,2348,3.0,4,2
austin,114406294,78745,0,True,2011,9016.0,2242,3.0,4,2
austin,29495988,78749,0,False,1985,5749.0,1290,2.0,3,1
austin,58315483,78749,0,True,2000,13503.6,2046,2.0,3,1
austin,29491600,78749,2,True,1994,9975.0,3258,3.0,4,2
austin,29491686,78749,0,True,1999,8189.0,2387,3.0,4,2
austin,58312791,78745,2,False,1992,17424.0,2208,3.0,4,1
austin,58315782,78739,0,True,2002,6229.0,2750,3.0,4,2
austin,29481584,78749,2,False,1984,10672.0,2632,3.0,4,2
austin,29332284,78703,2,False,1953,7492.0,1690,2.0,3,1
austin,29490979,78749,2,False,1986,10018.0,1331,2.0,3,1
austin,29501780,78739,0,True,1997,11761.2,3394,4.0,4,2
austin,29492081,78749,0,True,1998,7013.0,1687,2.0,3,1
austin,29333283,78703,2,False,1938,7840.0,3517,6.0,5,2
austin,64809777,78739,0,True,2003,8712.0,3372,4.0,4,2
austin,2101271789,78745,0,False,2008,6969.0,1781,2.0,4,1
austin,29484577,78737,0,False,1994,62290.8,2770,3.0,4,2
austin,29495977,78749,0,True,1997,7797.0,2576,3.0,4,2
austin,29481583,78749,0,False,1984,10890.0,2750,3.0,4,2
austin,29484576,78737,0,False,1983,67518.0,2071,3.0,4,1
austin,29495973,78749,2,True,1994,9365.0,2294,3.0,3,2
austin,29507776,78739,0,True,1998,7884.0,2849,3.0,4,2
austin,29492074,78749,0,True,1999,7840.0,2305,2.0,3,1
austin,29496468,78749,0,True,2001,7797.0,3125,3.0,5,2
austin,29329273,78703,0,False,1928,6098.0,1478,2.0,3,1
austin,29505276,78739,0,True,1989,9191.0,2866,3.0,4,2
austin,29501776,78739,0,True,1997,14810.4,3468,4.0,4,2
austin,64791571,78749,0,True,2004,11761.2,2540,1.0,1,2
austin,29491079,78749,0,False,1992,8712.0,2082,3.0,3,2
