zpid,city,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_salemonth,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms
29439020,austin,78753,30.40536499,-97.64505768,1989,265000,4,8712,2061,3,3,3
29434511,austin,78753,30.38544464,-97.65831757,1982,210000,3,7405,1487,3.666666667,3,3
70354493,austin,78754,30.37313461,-97.64791107,2006,229900,5,5749,1766,4.333333333,2,3
122585968,austin,78754,30.35537338,-97.62112427,2014,235000,12,7405,1670,5,2,3
70339491,austin,78754,30.37498474,-97.65189362,2008,186000,9,5880,2476,4.333333333,3,4
83830466,austin,78754,30.35760307,-97.6180191,2009,254500,5,7840,1704,5,2,3
29424463,austin,78754,30.35245895,-97.61214447,1990,273900,10,9060,1933,5,2,3
29364040,austin,78759,30.39612961,-97.7718277,1993,499000,2,10890,3732,7,4,5
29432903,austin,78758,30.38039207,-97.70679474,1973,259900,9,9234,1303,3.666666667,2,3
29356462,austin,78731,30.36689949,-97.7698288,1971,964000,8,14374.8,3088,7,4,4
29353460,austin,78731,30.36323929,-97.75543976,1978,955000,3,15246,3781,7,4,4
29356458,austin,78731,30.36695862,-97.76891327,1969,575000,8,9844,1927,7,2,4
58299815,austin,78759,30.38539886,-97.75475311,1985,829000,2,9452,2923,7,3,3
58302803,austin,78759,30.38330841,-97.74517059,1994,584900,4,9496,2505,7,3,4
29430967,austin,78759,30.37199211,-97.74403381,1978,339150,2,3354,1785,7,3,3
29426465,austin,78757,30.36471367,-97.72728729,2019,300000,4,7840,2604,4,3,4
29430957,austin,78759,30.37249756,-97.74770355,1978,275000,12,2125,1008,7,2,2
29422456,austin,78757,30.35468292,-97.72582245,1940,1475000,11,13503.6,832,4,0,2
29425999,austin,78759,30.36361313,-97.74720001,1968,639000,8,10018,1925,7,2,3
29428445,austin,78757,30.36808014,-97.73252869,1965,249900,9,7753,1394,5.333333333,2,3
29429443,austin,78757,30.37307549,-97.73549652,1971,399750,4,10018,1344,5.333333333,2,2
29422431,austin,78757,30.35585594,-97.72602081,1961,449000,4,8232,1603,4,3,4
29426427,austin,78757,30.36091995,-97.72563171,1966,320000,11,6795,1134,4,2,2
145550424,austin,78759,30.3752327,-97.74478912,2015,595000,2,5227,1967,7,3,3
29422419,austin,78757,30.35651207,-97.72644806,1962,429000,12,10236,1496,4,2,3
29355418,austin,78731,30.36554527,-97.75354767,1985,318000,4,3441,1166,7,2,2
29428417,austin,78757,30.36763573,-97.73457336,1962,415000,6,8668,1056,5.333333333,2,3
29355417,austin,78731,30.36548805,-97.75344849,1985,349900,8,3497,1426,7,2,2
29358408,austin,78759,30.37177849,-97.75279999,1980,429000,9,3441,1774,7,3,3
29426406,austin,78757,30.36567688,-97.72753906,2019,500000,6,13503.6,908,4,2,2
29352903,austin,78731,30.36050224,-97.75502777,1973,799000,9,12196.8,2776,7,3,4
29358397,austin,78759,30.37170601,-97.75382996,1982,495000,7,3310,1835,7,3,3
29358396,austin,78759,30.3716259,-97.75387573,1982,380000,6,2831,1558,7,2,2
29352888,austin,78731,30.36143494,-97.753685,1973,720000,4,16117.2,2576,7,2,4
29418881,austin,78757,30.35033226,-97.7384491,1962,575000,6,9583,1743,6.666666667,2,3
29352874,austin,78731,30.36187744,-97.75331879,1976,750000,5,10759,2775,7,3,3
29355361,austin,78731,30.36722565,-97.75384521,1984,369900,4,3441,1845,7,2,2
29428351,austin,78757,30.36747551,-97.73709106,1968,399900,1,9713,1140,5.333333333,2,3
29352851,austin,78731,30.35952759,-97.75319672,1973,799500,7,12632.4,2702,7,2.5,3
29421349,austin,78757,30.35090828,-97.72588348,1955,399900,7,8276,960,7,1,3
29352849,austin,78731,30.35908508,-97.75360107,1977,799000,9,15681.6,3089,7,3,4
29421347,austin,78757,30.35079193,-97.72550964,1956,497000,6,8276,1300,7,2,3
29358342,austin,78759,30.36935806,-97.75373077,1984,449900,10,5924,1958,7,2,3
29428338,austin,78757,30.36998367,-97.73677826,1969,450000,6,10062,1194,5.333333333,2,3
124838337,austin,78757,30.36602783,-97.72738647,2014,349900,1,3763,850,4,2,2
29428337,austin,78757,30.37016869,-97.73670197,1969,419000,4,10280,1446,5.333333333,2,3
29424835,austin,78757,30.36226845,-97.73191071,1967,420000,5,9583,1330,5.333333333,2,3
29421333,austin,78757,30.35143471,-97.72475433,1959,429900,9,9583,1272,7,2,3
29424827,austin,78757,30.36089897,-97.73300934,1967,429000,2,9234,1668,5.333333333,2,3
29432043,austin,78759,30.37643433,-97.74082184,1964,539000,4,12196.8,2081,7,2,4
29355326,austin,78731,30.36600113,-97.75193787,1980,380000,6,4007,1530,7,2,2
29428324,austin,78757,30.36601257,-97.73521423,1960,425000,12,11761.2,1573,5.333333333,2,3
29431990,austin,78759,30.37774086,-97.74531555,1967,619000,6,16117.2,1880,7,3,4
29428323,austin,78757,30.36580467,-97.73503876,2019,625000,4,12632.4,2275,5.333333333,3,4
29430819,austin,78759,30.37130356,-97.74563599,1978,395000,6,3484,1674,7,2,2
29428315,austin,78757,30.36542892,-97.7348938,1961,340000,5,7666,1100,5.333333333,1,3
29426312,austin,78757,30.36548996,-97.73213196,1960,419000,7,7405,1208,5.333333333,2,3
29428310,austin,78757,30.36616135,-97.73480225,1961,450000,4,8363,1501,5.333333333,2,3
29428308,austin,78757,30.36633492,-97.73516846,1962,385000,6,8276,1393,5.333333333,2,3
29422308,austin,78757,30.35822105,-97.74377441,1968,529000,11,8668,1492,6.666666667,2,3
29355308,austin,78731,30.36300659,-97.75229645,1979,750000,8,11325.6,2808,7,3,4
29427307,austin,78757,30.36765671,-97.72548676,1964,499000,2,9919,1920,4,2,3
29430806,austin,78759,30.37396431,-97.74577332,1980,395000,3,4704,1879,7,2,2
29426305,austin,78757,30.36403275,-97.73262024,1960,411000,8,15681.6,1208,5.333333333,2,3
29422303,austin,78757,30.35777855,-97.74277496,1966,525000,4,9844,1338,6.666666667,2,2
29424801,austin,78757,30.36074066,-97.73500061,1967,355000,4,7230,1177,5.333333333,2,3
29420301,austin,78757,30.35110474,-97.73509216,1968,699900,9,9104,2596,6.666666667,4,4
29421299,austin,78757,30.35133553,-97.72721863,1955,469990,10,11325.6,1515,7,2,3
29430797,austin,78759,30.37445831,-97.74664307,1980,449000,11,7056,1793,7,2,3
29421287,austin,78757,30.3507576,-97.72704315,1955,475000,7,8886,1367,7,1,3
62606282,austin,78759,30.37490845,-97.74911499,1984,340000,9,1437,1506,7,3,2
29422281,austin,78757,30.35499382,-97.74312592,1963,849900,8,10323,2373,6.666666667,2,3
29420277,austin,78757,30.35072327,-97.73732758,1964,614500,7,10018,2041,6.666666667,2,4
29425992,austin,78759,30.36502838,-97.7461853,1968,499990,7,11761.2,1908,7,2,3
29420261,austin,78757,30.35084152,-97.73235321,1957,490000,9,9016,1774,7,2,3
29421257,austin,78757,30.35240555,-97.72592926,1959,439000,7,9408,1398,7,1,3
29428256,austin,78759,30.36945343,-97.74742889,1981,425000,2,6098,2150,7,3,3
29426254,austin,78757,30.36558151,-97.73309326,1960,410000,5,7623,1383,5.333333333,2,3
29420254,austin,78757,30.35075188,-97.73305511,2019,875000,7,7274,2513,7,3,4
29430752,austin,78759,30.3732872,-97.74615479,1976,355000,2,3441,1648,7,2,3
29428252,austin,78759,30.36909294,-97.74758148,1982,349000,12,4617,1800,7,2,2
29426252,austin,78757,30.36527252,-97.73329163,1960,395000,1,7666,1372,5.333333333,2,3
29429751,austin,78757,30.37011528,-97.73081207,1969,529000,1,8712,1665,5.333333333,2,3
29424749,austin,78757,30.36179352,-97.73508453,1962,399000,2,7706,1124,5.333333333,1,3
29429748,austin,78757,30.37067986,-97.73045349,1969,589000,4,8581,1912,5.333333333,2,4
29420248,austin,78757,30.35137939,-97.73265839,1957,379900,4,9321,995,7,1,2
29425990,austin,78759,30.36482811,-97.74568176,1964,450000,4,9931,1962,7,2,4
29426243,austin,78757,30.36733246,-97.73252869,1961,419900,3,7840,1142,5.333333333,1,3
29424743,austin,78757,30.36273003,-97.73442078,1963,475000,5,7840,1529,5.333333333,2,4
120899742,austin,78759,30.3757782,-97.74546814,2013,739900,10,6621,2556,7,3,4
29426242,austin,78757,30.36750984,-97.7325058,1961,367000,7,7840,1051,5.333333333,1,3
29424742,austin,78757,30.36288643,-97.734375,1963,300000,1,7840,1228,5.333333333,2,3
29422234,austin,78757,30.35571671,-97.74162292,1963,625000,7,10454,1858,6.666666667,2,3
29428232,austin,78759,30.36994934,-97.74794006,1982,419000,6,4573,1520,7,2,3
29426228,austin,78757,30.36853409,-97.73170471,1962,418500,11,7405,1144,5.333333333,2,3
29420722,austin,78757,30.3505497,-97.72501373,1955,409900,10,8058,1121,7,1,2
29430721,austin,78759,30.37349701,-97.74746704,1975,364900,6,3267,1857,7,3,3
29424718,austin,78757,30.36147881,-97.7357254,1963,387345,4,8232,1581,5.333333333,2,4
29421218,austin,78757,30.3529377,-97.72818756,1959,699000,6,7535,1936,7,2,3
29430716,austin,78759,30.37380791,-97.74684906,1975,380000,2,3354,1656,7,2,2
29355216,austin,78731,30.36323738,-97.75170135,1978,699900,8,13503.6,2498,7,2,3
29429707,austin,78757,30.36934853,-97.73029327,1968,545000,7,10890,1779,5.333333333,2,3
29424707,austin,78757,30.36327934,-97.73517609,1967,495000,12,7884,1545,5.333333333,2,3
29421207,austin,78757,30.35500145,-97.74066925,1963,550000,6,11325.6,1690,6.666666667,2,3
29429702,austin,78757,30.37032509,-97.72971344,1967,525000,12,8232,1598,5.333333333,2,3
29422202,austin,78757,30.35709,-97.74258423,1966,448122,10,8842,1395,6.666666667,2,3
29427199,austin,78759,30.36632538,-97.7473526,1968,599000,10,8581,2372,7,2,3
29425987,austin,78759,30.36428642,-97.7454071,1964,799000,12,9662,2034,7,3,3
29422191,austin,78757,30.35763168,-97.74452972,1970,660500,5,8319,2018,6.666666667,3,3
29423186,austin,78757,30.36093712,-97.72753143,1967,399999,6,10149,1622,4,2,4
29421183,austin,78757,30.35476112,-97.73743439,1964,525000,5,11325.6,1892,6.666666667,2,4
29421176,austin,78757,30.35279083,-97.73847198,1964,629900,8,8537,1771,6.666666667,2,3
29421172,austin,78757,30.35326958,-97.73789215,1964,540000,2,9496,2671,6.666666667,3.5,4
29421164,austin,78757,30.35183716,-97.73768616,1963,600000,9,10193,1973,6.666666667,2,3
29425985,austin,78759,30.36386681,-97.74557495,1965,495000,6,9288,2080,7,2,3
29422163,austin,78757,30.35412788,-97.74497223,1959,1300000,11,8276,1620,6.666666667,2,2
29420161,austin,78757,30.35192299,-97.74242401,1960,799950,9,8712,2186,6.666666667,3,4
29424658,austin,78757,30.36234093,-97.73412323,1967,449500,1,7100,2145,5.333333333,2,3
29422157,austin,78757,30.35353279,-97.74378204,1959,495997,3,9670,1392,6.666666667,2,2
29422154,austin,78757,30.35320282,-97.74311829,1962,895000,12,9357,2438,6.666666667,3,4
29428150,austin,78759,30.36675072,-97.74941254,1982,699500,4,16552.8,3172,7,4,5
29430649,austin,78759,30.37154388,-97.74859619,1974,659000,5,3484,3382,7,4,3
29430643,austin,78759,30.37228966,-97.74863434,1975,375000,11,3702,1847,7,2,2
29423142,austin,78757,30.35996437,-97.72662354,1966,584000,12,9452,1980,4,2,3
29421132,austin,78757,30.35411644,-97.74024963,1964,799000,4,9365,2537,6.666666667,3,4
29430631,austin,78759,30.37208748,-97.74900818,1975,459000,5,3702,2321,7,2,3
29430628,austin,78759,30.37244797,-97.74887848,1975,283000,4,3702,1799,7,2,2
29423127,austin,78757,30.35955811,-97.7265625,1967,530000,5,9209,2182,4,2,3
29430624,austin,78759,30.37204552,-97.74951172,1976,410000,8,3702,2100,7,2,2
29430614,austin,78759,30.37361717,-97.74364471,1980,249900,12,5009,1431,7,2,2
29423131,austin,78757,30.35998154,-97.72750092,1966,550000,11,10149,2040,4,2,3
29426114,austin,78757,30.3627243,-97.73777008,1968,490000,5,8799,1712,5.333333333,2,3
29424614,austin,78757,30.35766411,-97.74131012,1966,845000,7,9801,2940,6.666666667,3,4
29429478,austin,78757,30.37102318,-97.73558807,1969,500000,3,7535,1660,5.333333333,2,3
29430608,austin,78759,30.37351418,-97.74436188,1981,360000,11,4791,1431,7,2,2
29423106,austin,78757,30.35800171,-97.729599,1955,449000,6,7318,1395,4,2,3
29432096,austin,78759,30.37570763,-97.74326324,1965,668000,1,13068,2480,7,2,4
29428096,austin,78759,30.36755562,-97.75087738,1983,560000,5,8581,2322,7,2,3
29430593,austin,78759,30.37272644,-97.7449646,1979,376000,4,3920,1519,7,2,3
29428092,austin,78759,30.36831856,-97.75124359,1982,660000,3,13939.2,2916,7,3,5
29429588,austin,78757,30.37064552,-97.73407745,1998,543000,11,7797,1699,5.333333333,2,4
29428088,austin,78759,30.36908913,-97.75081635,1983,605000,7,11325.6,1813,7,2,4
29420587,austin,78757,30.35098648,-97.73177338,1956,389000,9,9147,1342,7,2,3
29432082,austin,78759,30.37565613,-97.74452209,1966,560000,2,14810.4,2257,7,2,4
29428078,austin,78759,30.36941528,-97.75115204,1967,500000,4,11325.6,2038,7,2,3
249911477,austin,78757,30.3583107,-97.7270813,1966,489999,10,10062,1537,4,2,4
29426075,austin,78757,30.36326408,-97.73626709,1962,375000,3,6838,1241,5.333333333,1,3
144274064,austin,78757,30.35539436,-97.74191284,1963,645000,4,10149,1738,6.666666667,2,3
29423063,austin,78757,30.35733223,-97.72928619,1959,275000,4,8537,1236,4,2,3
29426058,austin,78757,30.36232758,-97.73691559,1963,359000,11,8910,948,5.333333333,1,3
29422555,austin,78757,30.35800934,-97.72602081,1964,559000,10,7840,1786,4,2,3
29426054,austin,78759,30.36372185,-97.74817657,1971,599000,4,13068,1734,7,2,3
29421051,austin,78757,30.35171318,-97.74517059,1959,675000,10,9234,1936,6.666666667,2,3
29429477,austin,78757,30.37095451,-97.73538208,1969,394500,5,7492,2032,5.333333333,2,3
29429543,austin,78757,30.37330055,-97.73188019,1998,575000,11,6969,2497,5.333333333,5,4
29429474,austin,78757,30.37069893,-97.73484039,1968,350000,6,7448,1352,5.333333333,2,3
119631041,austin,78757,30.36432838,-97.72758484,2011,324900,3,4399,1792,4,3,3
251030039,austin,78757,30.35795975,-97.74340057,1966,399000,10,8712,1144,6.666666667,2,3
29429531,austin,78757,30.37365341,-97.73358917,1971,260000,10,8276,1650,5.333333333,2,4
29432029,austin,78759,30.37557983,-97.74171448,1964,629000,10,17859.6,2100,7,3,4
29430526,austin,78759,30.37644577,-97.75085449,1977,612000,12,7927,2350,7,4,4
29430523,austin,78759,30.37625885,-97.75006866,1976,589500,3,7405,3297,7,0,6
29426021,austin,78759,30.36402893,-97.74606323,1964,399900,9,9234,1752,7,2,4
29430513,austin,78759,30.37731171,-97.7520752,1977,612750,4,10454,2556,7,2,4
29429512,austin,78757,30.37359619,-97.73466492,1971,350000,10,8319,1312,5.333333333,2,3
29426005,austin,78759,30.36460114,-97.74723053,1969,500000,10,10454,1971,7,3,4
29426004,austin,78759,30.36436653,-97.74738312,1969,520000,7,10454,1797,7,3,3
29547987,austin,78717,30.4927063,-97.74407196,1991,329900,7,6664,2180,7.666666667,2,4
124152474,austin,78717,30.49231339,-97.75510406,2016,439000,10,6708,2199,8,2,3
29577471,austin,78717,30.50409317,-97.74350739,1988,334900,4,8407,2384,7.666666667,3,4
88020457,austin,78717,30.50576973,-97.74668121,2003,350000,1,6272,2270,7.666666667,3,3
70984951,austin,78717,30.50654984,-97.75154877,2005,359995,7,9278,2708,7.666666667,3,3
88023442,austin,78717,30.5102272,-97.74829865,2004,339900,7,7013,2196,7.666666667,3,4
88015439,austin,78717,30.51141739,-97.74771118,2004,385000,10,8319,2707,7.666666667,2,3
88018932,austin,78717,30.51090813,-97.74639893,2003,405000,1,9147,3118,7.666666667,2,3
29577930,austin,78717,30.50527382,-97.74113464,1992,355000,6,7579,2445,7.666666667,4,4
29596493,austin,78717,30.51288605,-97.74501801,1996,410000,11,6969,3338,7,3,4
29604429,austin,78717,30.49559593,-97.74308014,1998,439900,8,20908.8,3267,7.666666667,3,4
29586928,austin,78717,30.49195671,-97.73668671,1999,309000,10,4835,2508,7.666666667,3,4
29586926,austin,78717,30.49184227,-97.73682404,2000,400000,7,7361,3090,7.666666667,3,4
29552422,austin,78717,30.5096283,-97.73886108,1984,147900,7,4094,1081,7,1,3
29604418,austin,78717,30.49671936,-97.74049377,1997,339900,1,19166.4,3294,7.666666667,3,4
29577914,austin,78717,30.50415611,-97.74227142,1992,300000,7,7840,1916,7.666666667,2,3
29552405,austin,78717,30.50862122,-97.73963928,1985,200000,7,4791,1148,7,2,3
29577496,austin,78717,30.50093842,-97.74465179,1997,385000,7,9583,2698,7.666666667,2,4
80127397,austin,78717,30.51062965,-97.75382233,2006,469000,2,14810.4,3032,7.666666667,4,4
29552388,austin,78717,30.50744057,-97.73966217,1984,210000,9,5227,1217,7,2,4
29552377,austin,78717,30.5095787,-97.73999786,1985,165000,7,5227,1514,7,2,3
29552375,austin,78717,30.50941467,-97.74021149,1985,225000,10,5967720,1217,7,2,3
88017870,austin,78717,30.50644875,-97.74758911,2003,219000,8,13503.6,1703,7.666666667,2,3
70985494,austin,78717,30.50073433,-97.76638031,2005,549900,10,9583,3391,8.333333333,4,4
29547996,austin,78717,30.49132919,-97.74425507,1992,275000,3,7840,1990,7.666666667,3,4
52832487,austin,78717,30.49624825,-97.77338409,2000,379900,12,7361,2537,8,3,3
29552348,austin,78717,30.50891876,-97.74005127,1985,255000,12,4748,1148,7,2,3
88018984,austin,78717,30.49304771,-97.76475525,2008,489900,5,9191,3696,8,4,4
185165346,austin,78717,30.50753593,-97.73902893,1985,269900,11,5227,1274,7,2,3
66991342,austin,78717,30.49952316,-97.74731445,2004,347500,12,7710,2093,7.666666667,2,4
29552338,austin,78717,30.50993347,-97.73938751,1985,199000,5,4748,1218,7,2,3
29577836,austin,78717,30.50201035,-97.74182892,1994,329900,6,7840,2251,7.666666667,3,4
67004976,austin,78717,30.50126076,-97.76081085,2004,450000,7,8189,2741,8.333333333,3,4
67010975,austin,78717,30.50222397,-97.76361847,2004,419900,5,12632.4,3901,8.333333333,4,5
52832474,austin,78717,30.49671364,-97.77069092,2000,475000,12,8900,3763,8,4,5
67004973,austin,78717,30.50257683,-97.76129913,2003,605000,1,10323,4022,8.333333333,4,5
29609330,austin,78717,30.50655937,-97.74313354,1999,579950,8,15681.6,3570,7.666666667,4,5
60335972,austin,78717,30.49685478,-97.76528931,2001,420000,5,9583,3068,8,4,4
29609329,austin,78717,30.50639915,-97.74336243,1998,475000,1,13503.6,3111,7.666666667,3,3
70984994,austin,78717,30.5048542,-97.74989319,2004,475000,5,8668,2811,7.666666667,3,4
70976471,austin,78717,30.49814415,-97.78159332,2006,298999,7,8276,2919,8.333333333,3,3
29577815,austin,78717,30.50035667,-97.74143219,1994,435000,9,10454,3001,7.666666667,3,4
88026470,austin,78717,30.49839783,-97.76039124,2003,424900,11,7274,2541,8,2,3
29577803,austin,78717,30.49982071,-97.74299622,1993,480000,10,8712,2963,7.666666667,3,4
67003964,austin,78717,30.50130272,-97.77135468,2003,575000,7,13068,4009,8.333333333,3.5,5
60335962,austin,78717,30.49781227,-97.76360321,2002,455000,8,8189,3305,8,4,4
70992774,austin,78717,30.5112381,-97.75308228,2007,530000,12,7623,3096,7.666666667,3,4
67010957,austin,78717,30.50341606,-97.76612854,2004,668000,9,11761.2,4395,8.333333333,5,5
70976456,austin,78717,30.49594307,-97.77897644,2005,335000,4,5445,2129,8.333333333,3,3
88026265,austin,78717,30.51298332,-97.74835968,2002,469000,6,8712,2636,7.666666667,3,3
67004956,austin,78717,30.50330925,-97.76066589,2005,375000,11,14810.4,3048,8.333333333,3,4
80125256,austin,78717,30.51164627,-97.75390625,2006,485000,4,8712,3156,7.666666667,4,4
70976455,austin,78717,30.49606133,-97.77901459,2009,335000,10,5445,2275,8.333333333,3,3
67010955,austin,78717,30.50307083,-97.76646423,2004,545000,8,10105,3266,8.333333333,4,4
80126243,austin,78717,30.51122856,-97.75353241,2006,520000,6,9321,3215,7.666666667,4,4
70992743,austin,78717,30.51005173,-97.75214386,2007,489000,7,8319,3080,7.666666667,3,4
70976453,austin,78717,30.49654007,-97.77919769,2010,229272,12,5357,1987,8.333333333,3,3
88019240,austin,78717,30.51163864,-97.74806213,2003,415000,11,8407,2713,7.666666667,2,3
60335953,austin,78717,30.49732208,-97.76550293,2001,354900,3,8624,2023,8,2,4
70992740,austin,78717,30.51000595,-97.75271606,2007,525000,5,8712,3080,7.666666667,3,4
67004950,austin,78717,30.50162506,-97.75983429,2005,485000,5,9931,3622,8.333333333,4,4
29548171,austin,78717,30.49402237,-97.74082947,1988,369000,5,8946,2397,7.666666667,3,5
60338444,austin,78717,30.5032196,-97.76222229,2002,509750,5,7971,3313,8.333333333,3,4
29577738,austin,78717,30.49921989,-97.74397278,1992,315000,4,6838,1941,7.666666667,2,4
70992731,austin,78717,30.50920868,-97.75190735,2008,499999,5,8494,3195,7.666666667,4,4
60338439,austin,78717,30.50404739,-97.76110077,2002,585000,6,19166.4,3644,8.333333333,3,5
60335938,austin,78717,30.4981308,-97.76100159,2002,375000,6,10323,2649,8,4,3
