city,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
austin,78725,30.2141552,-97.63653564,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2010,194900,2,0,3,1,0,0,4748,1096,3.233333333,3,1457,13,2,3,1
austin,78724,30.28887177,-97.64627838,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1980,229900,1,0,1,2,0,0,4617,1320,3.166666667,3.666666667,1085,11,2,3,1
austin,78732,30.37109184,-97.91260529,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2012,5474997,4,0,5,2,1,2,116305.2,7740,2.766666667,8.333333333,1476,17,8,6,2
austin,78730,30.36372185,-97.83583069,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1999,1150000,6,0,3,1,0,0,45302.4,4878,2,7,1381,16,5,5,2
austin,78750,30.4354763,-97.78872681,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1972,609900,2,0,8,2,0,0,27007.2,2873,1,8.666666667,1632,16,3,4,2
austin,78725,30.23963165,-97.57859039,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2014,230000,5,0,2,2,0,0,7535,1652,1.966666667,3,1457,13,2,3,1
austin,78729,30.46333313,-97.78795624,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2012,375000,2,0,5,2,0,0,5837,2406,2.4,6,1228,14,2,3,1
austin,78732,30.37158966,-97.90799713,1.98,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,4,2006,769000,9,0,8,2,0,0,12196.8,4362,2.166666667,8.666666667,1533,17,4,4,2
austin,78726,30.42425537,-97.86110687,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1989,342000,3,0,8,1,1,2,11325.6,1540,2.033333333,7,1277,16,2,3,1
austin,78750,30.37984085,-97.79019928,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1990,715000,2,0,6,2,0,0,30927.6,2463,2.5,7,1523,17,3,3,2
austin,78750,30.44031525,-97.7951355,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1995,550000,1,0,2,1,1,0,13503.6,2454,0.866666667,8.666666667,1632,16,3,3,1
austin,78717,30.4921627,-97.7975769,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,360000,1,0,4,2,0,0,10890,1968,2.1,8.333333333,1481,16,2,3,1
austin,78744,30.17695045,-97.69762421,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,284900,4,0,1,2,0,0,5488,1821,2.866666667,3.666666667,1532,12,2,3,1
austin,78732,30.33130264,-97.92613983,1.98,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Mobile / Manufactured,2,1986,279900,1,0,5,4,0,0,13068,1848,3.733333333,8.333333333,1533,17,2,2,1
austin,78730,30.34108925,-97.82519531,1.98,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,3,2007,995000,2,0,2,2,0,0,27007.2,3371,5.133333333,7,1177,16,4,4,1
austin,78731,30.35490227,-97.79246521,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Townhouse,0,1983,415000,2,0,7,1,3,1,4181,1555,3.4,7,1177,16,2,3,1
austin,78733,30.33530045,-97.85971069,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1994,585000,1,0,2,2,0,0,11761.2,2647,3.766666667,8,1373,14,3,4,2
austin,78744,30.17673874,-97.69423676,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2015,279000,2,0,3,1,0,0,4399,1914,2.933333333,3.666666667,1532,12,3,3,2
austin,78725,30.22792625,-97.59042358,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,210000,1,0,3,1,0,0,4356,2088,1.866666667,3,1457,13,3,4,2
austin,78726,30.42355919,-97.86049652,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1991,369000,3,0,4,1,1,1,7840,1861,1.966666667,7,1277,16,2,3,1
austin,78725,30.28269577,-97.66133118,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1971,329900,3,0,2,1,0,0,9757,1567,2.5,3.666666667,480,14,2,4,1
austin,78725,30.24041939,-97.57878113,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2012,205000,1,0,1,2,0,0,7927,1344,1.933333333,3,1457,13,2,3,1
austin,78726,30.44839859,-97.81524658,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,1983,649000,2,0,3,2,0,0,50529.6,3227,1.4,8.666666667,1632,16,4,5,1
austin,78732,30.33075523,-97.92648315,1.98,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Single Family,0,1982,150000,5,0,0,0,0,0,13068,704,3.8,8.333333333,1533,17,1,1,1
austin,78717,30.48361015,-97.78970337,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,599000,1,0,6,2,0,0,11761.2,3329,3.1,7.666666667,1259,14,5,4,2
austin,78744,30.17754555,-97.69530487,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2015,299999,1,0,4,1,0,0,6011,2068,2.9,3.666666667,1532,12,3,4,2
austin,78726,30.42321587,-97.8588562,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2001,499800,1,0,3,1,0,0,11761.2,3304,1.9,7,1277,16,4,4,2
austin,78724,30.27976036,-97.63027191,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,238999,1,0,4,1,0,0,5749,1670,2.9,3.666666667,1085,11,2,3,1
austin,78746,30.33086395,-97.80318451,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1983,915000,2,0,3,2,1,0,14374.8,2665,2.05,9,1669,15,3,3,1
austin,78750,30.37971115,-97.79204559,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,465000,1,0,0,1,0,0,20908.8,2357,2.566666667,7,1523,17,2.5,3,1
austin,78744,30.1770668,-97.69659424,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2015,305000,1,0,5,2,0,1,5445,1982,2.933333333,3.666666667,1532,12,3,3,2
austin,78730,30.34039116,-97.81853485,1.98,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,4,2004,1299000,4,0,5,3,3,0,54450,5307,4.733333333,7,1177,16,5,4,3
del valle,78617,30.20940018,-97.65110016,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2017,289900,7,0,2,1,1,1,32670,2100,4.033333333,3,1457,13,3,4,1
austin,78732,30.34282684,-97.914711,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2009,379000,5,0,3,2,0,0,8232,1943,2.8,8.333333333,1533,17,2,4,1
austin,78732,30.3445816,-97.90592957,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2012,649900,1,0,3,1,0,0,9626,3689,2.633333333,8.333333333,1533,17,4,4,2
austin,78750,30.43920708,-97.79519653,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1972,525000,2,0,2,0,0,0,13068,3650,0.933333333,8.666666667,1632,16,4,4,2
austin,78733,30.33751106,-97.86039734,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1990,714900,1,0,1,1,3,0,12196.8,2929,3.866666667,8,1373,14,3,4,2
austin,78732,30.34298134,-97.91455841,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Single Family,0,2010,474997,10,0,8,1,0,0,8276,3348,2.766666667,8.333333333,1533,17,4,5,2
austin,78717,30.49144363,-97.79380035,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2009,335000,1,0,4,2,0,0,5662,1746,2.1,8.333333333,1481,16,2,3,1
austin,78733,30.33727074,-97.86054993,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1994,559500,2,0,3,1,2,2,12196.8,2066,3.866666667,8,1373,14,3,3,2
austin,78724,30.25345421,-97.57862091,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2005,199000,8,0,2,2,0,0,6534,1704,2.333333333,2.666666667,1478,13,3,3,2
austin,78717,30.49484062,-97.79741669,2.21,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2008,379900,12,0,4,3,0,0,8276,2960,1.933333333,8.333333333,1481,16,3,4,2
austin,78729,30.45835114,-97.78578186,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1997,330000,4,0,6,2,0,0,7000,2084,2.466666667,6,1228,14,3,3,2
austin,78733,30.31587219,-97.90125275,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2009,1050000,1,0,8,2,0,0,19166.4,4743,2.9,9.333333333,1360,14,5,5,2
austin,78725,30.24336815,-97.58720398,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1987,157000,1,0,8,2,0,0,5140,1419,1.6,3,1457,13,2,3,1
austin,78746,30.32077026,-97.80978394,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2000,1589000,8,0,8,2,0,0,33976.8,4637,2,9,1669,15,4,4,2
austin,78726,30.43041611,-97.87356567,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,399000,1,0,0,1,0,0,14810.4,1649,2.9,7,1277,16,2,3,1
austin,78732,30.41154671,-97.87689209,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1995,1200000,6,0,3,3,0,0,11761.2,2731,2.633333333,7,1277,16,4,3,2
austin,78744,30.17583656,-97.69471741,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2015,249000,2,0,4,1,0,0,4399,1448,2.933333333,3.666666667,1532,12,2,3,1
austin,78732,30.37281609,-97.90898132,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Single Family,0,2007,825000,3,0,4,1,0,0,22651.2,4631,2.266666667,8.666666667,1533,17,5,5,2
austin,78724,30.27737617,-97.6243515,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2014,239000,6,0,1,2,0,0,4617,1510,3,3.666666667,1085,11,2,3,1
austin,78746,30.31882286,-97.8088913,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1998,1499000,4,0,0,2,0,0,47044.8,4707,2,9,1669,15,6,5,2
austin,78732,30.41967583,-97.89853668,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2002,2490000,4,0,4,3,0,0,85377.6,4147,4.033333333,7,1277,16,4,4,1
austin,78725,30.23990822,-97.57988739,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2012,131860,1,0,4,2,0,0,8799,1598,1.9,3,1457,13,3,3,2
austin,78725,30.2246666,-97.63119507,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mobile / Manufactured,0,2000,129900,1,0,3,0,0,0,14810.4,2304,2.966666667,3,1457,13,2,4,1
austin,78730,30.3680191,-97.84194183,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,2000,975000,7,0,4,2,0,0,54885.6,4620,1.8,7,1381,16,4,5,2
austin,78733,30.34193039,-97.85636902,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,1399900,1,0,3,1,0,0,70567.2,5742,4.066666667,8,1373,14,4,4,2
austin,78733,30.34087753,-97.882164,1.98,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,1,1965,599500,4,0,2,2,0,1,41817.6,986,4.533333333,8,1373,14,1,2,2
austin,78750,30.37924194,-97.78970337,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1994,450000,2,0,3,1,0,0,3397,2137,2.466666667,7,1523,17,2,3,2
austin,78744,30.16346359,-97.72412872,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,349000,1,0,3,1,1,2,6272,2073,3.066666667,3.666666667,1532,12,3,3,2
austin,78746,30.31807709,-97.8155365,1.98,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,3,1990,1325000,3,0,4,2,0,0,23086.8,4142,2.05,9,1669,15,4,4,2
austin,78750,30.43996429,-97.79568481,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1972,550000,2,0,4,1,0,0,12196.8,2581,0.866666667,8.666666667,1632,16,2,4,1
austin,78725,30.23905373,-97.57743835,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,217500,1,0,3,1,2,3,7230,1405,2.033333333,3,1457,13,2,3,1
austin,78733,30.33909607,-97.86208344,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1994,565000,2,0,0,1,0,0,13503.6,2648,3.966666667,8,1373,14,3,4,2
austin,78730,30.36214638,-97.79945374,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1999,899900,4,0,3,1,0,0,25264.8,3958,4,7,1177,16,4,4,2
pflugerville,78660,30.41034698,-97.63796997,1.98,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Single Family,3,2019,336990,1,0,0,2,0,0,7461,2814,1.3,3,1108,14,3,4,2
austin,78717,30.4907074,-97.79296112,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2009,219900,7,0,4,2,0,0,5662,1730,2.1,8.333333333,1481,16,3,3,2
austin,78744,30.1594696,-97.7155838,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2018,338900,4,0,3,0,1,2,5967,2177,3.133333333,3.666666667,1532,12,3,4,2
austin,78725,30.21480179,-97.63815308,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2013,161940,3,0,4,2,0,0,5227,1452,3.333333333,3,1457,13,2,3,1
austin,78724,30.27275658,-97.63141632,1.98,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,4,2008,133000,7,0,3,2,0,0,9147,1762,3.2,3.666666667,1085,11,2,4,1
austin,78735,30.29689789,-97.86706543,1.98,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Single Family,0,2007,885000,1,0,0,1,0,0,11325.6,3436,5.333333333,5.666666667,1332,16,3,4,2
pflugerville,78660,30.41358185,-97.64328766,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2017,249900,3,0,2,2,0,0,6211,1582,1.2,3.666666667,1051,12,2,3,1
austin,78750,30.45035744,-97.81635284,2.21,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2002,400000,1,0,0,3,0,0,10149,3254,0.8,7.666666667,1281,14,3,5,1
austin,78746,30.32284355,-97.80609131,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1999,1999000,3,0,4,1,2,0,31363.2,5576,2.05,9,1669,15,7,5,2
austin,78725,30.21393394,-97.63741302,1.98,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,2009,217000,3,0,2,2,0,0,6141,1776,3.3,3,1457,13,3,5,2
austin,78732,30.36948395,-97.90807343,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,2007,700000,3,0,4,2,0,0,12632.4,4952,2.133333333,8.666666667,1533,17,4,4,2
austin,78731,30.36506844,-97.78586578,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1962,535000,2,0,4,2,1,0,16117.2,1707,1.866666667,7,1483,16,2,3,1
austin,78732,30.41880989,-97.88529968,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Single Family,0,1987,450000,4,0,4,1,0,0,40946.4,2667,3.233333333,7,1277,16,3,3,2
austin,78746,30.31949234,-97.8161087,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1999,1400000,3,0,2,1,0,0,42253.2,5234,2.05,9,1669,15,5,5,3
austin,78750,30.45078468,-97.81719208,2.21,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,480000,1,0,2,2,0,0,9365,3282,0.8,7.666666667,1281,14,3,4,2
austin,78744,30.16134453,-97.72055817,1.98,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,2,2016,437500,2,0,5,2,0,0,8494,2275,3.133333333,3.666666667,1532,12,3,4,1
austin,78724,30.28890419,-97.64698029,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1980,225000,3,0,2,2,0,0,5357,1320,3.2,3.666666667,1085,11,2,3,1
pflugerville,78660,30.41429901,-97.64269257,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2016,274900,1,0,2,2,0,0,12196.8,1745,1.233333333,3.666666667,1051,12,2,3,1
austin,78732,30.34130287,-97.91954041,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2012,825000,3,0,1,2,1,2,13503.6,4219,3.033333333,8.333333333,1533,17,6,4,2
austin,78746,30.33099365,-97.80457306,1.98,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,2,1984,799000,5,0,9,2,0,0,11325.6,3693,2,9,1669,15,4,4,2
austin,78724,30.2520256,-97.58260345,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2003,119900,6,0,3,1,0,0,5749,1650,2.1,2.666666667,1478,13,2,3,1
austin,78724,30.28885841,-97.64711761,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1980,159000,4,0,3,2,0,0,5575,939,3.233333333,3.666666667,1085,11,1,2,1
austin,78731,30.35277367,-97.79209137,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,550000,3,0,4,1,0,0,3911,2474,3.333333333,7,1177,16,3,3,2
austin,78750,30.42213821,-97.79623413,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1984,525000,4,0,4,1,0,0,13503.6,2567,1.366666667,9,1616,16,4,4,2
austin,78732,30.35432243,-97.91127777,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,715000,1,0,3,1,0,0,15681.6,4060,2.5,8.333333333,1533,17,5,4,2
austin,78733,30.3377037,-97.84771729,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1985,3175000,1,0,8,2,0,0,32234.4,4919,3.433333333,9.333333333,1360,14,5,4,2
austin,78725,30.2451725,-97.58602142,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1987,160000,3,0,2,2,0,0,5357,1419,1.633333333,3,1457,13,2,3,1
austin,78717,30.49170685,-97.79071808,2.21,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,4,2008,315000,4,0,9,3,0,0,6229,2234,2.033333333,8.333333333,1481,16,3,3,2
pflugerville,78660,30.41381264,-97.64387512,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,254990,1,0,4,1,1,2,12196.8,1349,1.2,3.666666667,1051,12,2,3,1
austin,78726,30.43374062,-97.87350464,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1975,598000,2,0,0,2,0,0,114127.2,1656,3.033333333,7,1277,16,2,2,2
austin,78732,30.3430233,-97.91098785,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2008,495000,2,0,4,2,0,0,8363,2717,2.733333333,8.333333333,1533,17,3,4,2
austin,78735,30.29387665,-97.87536621,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,1100000,3,0,4,1,0,0,15681.6,4615,5.6,5.666666667,1332,16,4,4,2
austin,78724,30.24891853,-97.58234406,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,215000,2,0,4,1,0,0,12632.4,1749,2.066666667,2.666666667,1478,13,2,4,1
austin,78731,30.35316467,-97.7917099,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Townhouse,0,1995,399000,2,0,6,1,0,0,3920,1644,3.3,7,1177,16,2,3,1
austin,78750,30.42145348,-97.8054657,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,475000,2,0,1,1,0,0,13503.6,3114,1.733333333,9,1616,16,3,4,2
austin,78732,30.33176613,-97.92328644,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2015,689000,1,0,2,1,2,1,12196.8,3393,3.6,8.333333333,1533,17,4,4,2
austin,78733,30.32862091,-97.87297821,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1979,399000,2,0,3,2,0,0,19602,1848,3.633333333,8,1373,14,2,3,1
austin,78744,30.17824745,-97.69378662,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2015,389900,4,0,4,1,1,1,6621,2953,2.933333333,3.666666667,1532,12,3,4,2
austin,78731,30.36450386,-97.78728485,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Vacant Land,0,1960,685000,3,0,0,1,0,0,26571.6,1600,1.933333333,7,1483,16,0,0,1
austin,78717,30.50224113,-97.78908539,2.21,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2005,325000,1,0,8,3,0,0,6403,2256,1.6,8.333333333,1481,16,3,3,2
austin,78726,30.42263412,-97.86044312,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1995,280000,4,0,4,1,0,1,7405,2415,1.933333333,7,1277,16,2,4,1
austin,78732,30.37175751,-97.9090271,1.98,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,3,2006,749900,2,0,6,2,0,0,11761.2,4589,2.233333333,8.666666667,1533,17,5,4,2
austin,78730,30.33733749,-97.82333374,1.98,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,4,1986,750000,2,0,1,2,0,0,43560,3009,5.033333333,7,1177,16,4,4,1
austin,78731,30.35307693,-97.79139709,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Townhouse,0,1995,409000,1,0,8,1,1,1,3920,1456,3.3,7,1177,16,2,2,1
austin,78733,30.32834816,-97.87316895,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1985,457000,7,0,3,2,0,0,20908.8,2094,3.633333333,8,1373,14,3,3,2
austin,78724,30.28982925,-97.64745331,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2004,205000,5,0,2,3,0,0,5052,1200,3.2,3.666666667,1085,11,2,3,1
austin,78732,30.34336281,-97.91098022,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2008,425000,6,0,4,2,0,0,7971,3323,2.7,8.333333333,1533,17,3,4,2
austin,78725,30.23805046,-97.58654022,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1998,175000,3,0,3,2,0,0,5062,1662,1.7,3,1457,13,2,3,1
austin,78735,30.29394913,-97.87610626,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2011,1095000,1,0,2,1,0,0,11325.6,3983,5.666666667,5.666666667,1332,16,4,4,2
austin,78750,30.37151337,-97.78830719,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1980,350000,1,0,5,1,0,0,5662,1799,2.3,7,1523,17,2,3,1
austin,78726,30.42238045,-97.86068726,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1993,389900,1,0,1,1,0,0,7710,2761,1.933333333,7,1277,16,3,3,2
austin,78725,30.22078896,-97.63388062,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2017,255000,1,0,5,1,0,0,6272,1496,3.133333333,3,1457,13,2,3,1
pflugerville,78660,30.41394234,-97.64264679,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2016,289500,1,0,2,1,0,0,12196.8,2112,1.233333333,3.666666667,1051,12,3,4,2
austin,78731,30.35326004,-97.79042053,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1991,650000,2,0,4,2,0,0,9365,2519,3.3,7,1177,16,3,3,2
austin,78726,30.41928864,-97.86039734,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,1993,474500,7,0,5,2,2,2,12196.8,4263,1.833333333,7,1277,16,5,4,2
austin,78732,30.36899567,-97.91271973,1.98,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,6,2014,4950000,6,0,3,2,0,0,116740.8,13731,2.733333333,8.333333333,1476,17,10,5,2
austin,78724,30.27906227,-97.62841034,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2012,205000,1,0,4,1,0,0,5227,1221,2.9,3.666666667,1085,11,2,3,1
austin,78725,30.21377182,-97.6374588,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2010,215000,1,0,3,1,0,0,8189,1420,3.3,3,1457,13,2,3,1
austin,78750,30.43627548,-97.80500031,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1975,623000,2,0,2,2,0,0,16988.4,2904,1.1,8.666666667,1632,16,4,4,1
austin,78733,30.32906723,-97.87272644,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Townhouse,2,1978,420000,2,0,3,2,0,0,21780,1406,3.666666667,8,1373,14,2,3,1
austin,78732,30.3437233,-97.91596222,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2008,395000,5,0,6,2,0,0,7492,2045,2.8,8.333333333,1533,17,2,3,1
austin,78750,30.37123489,-97.78775787,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1981,325000,2,0,2,2,0,0,4573,1359,2.266666667,7,1523,17,2,2,1
austin,78733,30.34859467,-97.86572266,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1962,485000,1,0,3,1,0,0,14810.4,1780,4.566666667,8,1373,14,3,3,1
